ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
Lek Besi Real Estate & Awash Company,Lalitpur,Private,2065
Revolution Music,Bhaktapur,Private,2065
Hardik Investment Company,Kathmandu,Private,2065
Maitidevi Store,Kathmandu,Private,2065
Dharan Property Developers,Sunsari,Private,2065
Management and I.T. Consultancy,Kathmandu,Private,2065
Seti Ganga Publication,Kaski,Private,2065
Shivani Technology Traders,Kathmandu,Private,2065
Pareli Music Industries,Kathmandu,Private,2065
C.R.S. Menpower,Kathmandu,Private,2065
Uni-tech Trade Links,District not known,Private,2065
Amarpur Property Dealers,Kathmandu,Private,2065
Himalayan Vacation Treks & Expedition,Kathmandu,Private,2065
Siradi Construction Company,Kathmandu,Private,2065
Ganesh Dhanalaxmi Banaspati Udhayan,Kathmandu,Private,2065
Harmony Travels & Tours,Kathmandu,Private,2065
Chandrama Consultancy,Panchthar,Private,2065
Genial Trading,Kathmandu,Private,2065
Bandobasta Byabasthapan Sewa,Kaski,Private,2065
Indian Fashion Education Center,Kaski,Private,2065
Power Offset,Kathmandu,Private,2065
"Web Employment Job Training, Management & Consultancy",Kathmandu,Private,2065
Ambition Electric Power,Kathmandu,Private,2065
Aastha Moktan Hotel,Kathmandu,Private,2065
Darshan Traders,Kathmandu,Private,2065
Eve Nepal Tours & Travels,Kathmandu,Private,2065
Bishleshan,Kathmandu,Private,2065
Pristine Knitwear,Kathmandu,Private,2065
Rison's Multitrade,Kathmandu,Private,2065
Hill Point Resort,Kavrepalanchowk,Private,2065
Classy Educational & I.T. Solution,Kathmandu,Private,2065
Destiny Human Resource Nepal,Kathmandu,Private,2065
B.S Lotus Boarding School,Sunsari,Private,2065
Badi Malika Multipurpose Consultancy,Kathmandu,Private,2065
Jayamata Bhagawati Real Estate,Kathmandu,Private,2065
Center For International Culture Exchange & Education,Kathmandu,Private,2065
Om Lucky Films Series,Rautahat,Private,2065
Annapurna Foods & Beverage,Kaski,Private,2065
Tej Enterprises,Kathmandu,Private,2065
Sahakali Sahayogi Sewa,Kathmandu,Private,2065
Chitwan Valley Model Hospital,Chitwan,Private,2065
A.G. Employment Training & Education Consultancy,Kathmandu,Private,2065
CHANDRODAYA ENTERPRISES PVT,Kavrepalanchowk,Private,2065
Dibyashwari Housing,Bhaktapur,Private,2065
Peace & Happy Guest House,Kathmandu,Private,2065
Gaganchuli Enterprises,Kathmandu,Private,2065
Green Heart Therapy Centre,Kathmandu,Private,2065
Nepal Star Fashions Impex,Lalitpur,Private,2065
Darawang Sub Money Exchange,Myagdi,Private,2065
Rajarani English Boarding School,Dhankuta,Private,2065
Crimson Educational Consultancy,Kathmandu,Private,2065
Siurungkhola Hydropower Company,Kathmandu,Private,2065
Chhimeki Shopping Center,Kathmandu,Private,2065
Sun Printing and Services,Lalitpur,Private,2065
Pranish Travels & Tours,Kathmandu,Private,2065
Alladin Restaurant,Kaski,Private,2065
Nawarang Education  Consultancy,Kathmandu,Private,2065
Sigma Hospital,Morang,Private,2065
Standard Sub- Money Transfer,Kathmandu,Private,2065
Oxford Diamond Memory Academy,Salyan,Private,2065
Immortal English Boarding School,Ilam,Private,2065
Lucky Mount Everest Gems & Minerals,Kathmandu,Private,2065
i-point,Kathmandu,Private,2065
e-point International,Kathmandu,Private,2065
Awadh Prakashan,Rupandehi,Private,2065
Society Decor Company,Kathmandu,Private,2065
Dhiraj's Schiller International Educational Consultancy,Kathmandu,Private,2065
Aamar G.C. Trading & Suppliers,Lalitpur,Private,2065
Aaryan Beverage Industries,Kathmandu,Private,2065
E.C.S. Media,Lalitpur,Private,2065
Net Nasha. Com,Lalitpur,Private,2065
Bhattachan Export Import,Kathmandu,Private,2065
L.D. Construction,Kathmandu,Private,2065
Jaya Bajrayogini International Trade Link,Banke,Private,2065
orgnic materials pvt,Kathmandu,Private,2065
Columbus Investment,Kathmandu,Private,2065
Stupa Handicraft International Nepal,Kathmandu,Private,2065
Kanchan Housing,Lalitpur,Private,2065
Bheri Nursing College,Banke,Private,2065
Maa Sherawali Khanij Udhyog,Makwanpur,Private,2065
Paulo Education Academy,Makwanpur,Private,2065
Bhubaneswari Merchant & Investment Company,Kathmandu,Private,2065
Rose Shine Chemical,Kathmandu,Private,2065
Unique Slaughter House,Kathmandu,Private,2065
Dibya Janashakti,Kavrepalanchowk,Private,2065
Mina Sirjanshil Janashakti,Kavrepalanchowk,Private,2065
Rabin Employment,Kavrepalanchowk,Private,2065
Shubha Prabhat Trade Concern,Kathmandu,Private,2065
Bibek Investment,Kaski,Private,2065
Godawari Plastocraft Industries,Makwanpur,Private,2065
Al Qaseem Tours & Travel,Kathmandu,Private,2065
Om Sunkoshi Prakashan,Kavrepalanchowk,Private,2065
Bodh Manjari Stationery and Book Suppliers,Kathmandu,Private,2065
Earth Angle Trading,Kathmandu,Private,2065
Everest Fuji Travel & Treks,Kaski,Private,2065
Hi-Tech Software,Kathmandu,Private,2065
Bramha Construction,Kaski,Private,2065
Silverline Associates,Kathmandu,Private,2065
M.R. Plastic Udhyog and Multi Traders,Kathmandu,Private,2065
Comfort Care Hotel,District not known,Private,2065
Siwakoti Menpower Service,Kathmandu,Private,2065
Jayamala Housing,Kathmandu,Private,2065
Golden Earth Educational Consultancy,Kathmandu,Private,2065
Everest Megabytes I.T. Support,Kathmandu,Private,2065
Eastern Nepal Tea Processing,Kathmandu,Private,2065
Harmony Investment,Kathmandu,Private,2065
Perfect Energy Development,Kathmandu,Private,2065
International Education Solution,Kathmandu,Private,2065
Kathmandu Entertainment Service,Kathmandu,Private,2065
St. John International Education,Lalitpur,Private,2065
Broadcast Nepal,Kathmandu,Private,2065
Y-Tech Entertainment,District not known,Private,2065
Nepal Education Intercultural & Travel Services,District not known,Private,2065
Prasid Electronics,Kathmandu,Private,2065
Reflective international,Kathmandu,Private,2065
Sarina Housing,Kathmandu,Private,2065
Hiledevi Investment,Kathmandu,Private,2065
Western Graphic & Printing Media Service,Kathmandu,Private,2065
Snow Mount Manaslu Travel & Tours,Kathmandu,Private,2065
J.P. Investment,Kathmandu,Private,2065
Mithilanchal Dental Hospital & Research,Dhanusha,Private,2065
Spacious Nava Jyoti English Boarding School,Kapilvastu,Private,2065
Rasuwa Energy Development,Rasuwa,Private,2065
Creative Space Architectural Consultancy,Kathmandu,Private,2065
Land Reform Development & Housing Company,Kathmandu,Private,2065
Dhanush Sub - Money Transfer,Dhanusha,Private,2065
St. Lawrence College,Kathmandu,Private,2065
Sagarmatha Exotic Tours and Trekking,Kathmandu,Private,2065
Force Construction and Associates,Lalitpur,Private,2065
Hercules Housing Company,Kathmandu,Private,2065
Uttarganga Publication,Baglung,Private,2065
Indigo International,Kathmandu,Private,2065
Pragna International,Kathmandu,Private,2065
Caribbean Realty,Kathmandu,Private,2065
Yeti Multiple College,Morang,Private,2065
Rashmi Wangmaya Prakashan,Kathmandu,Private,2065
Awale Real Estate & Housing Company,Lalitpur,Private,2065
Tanahun Manakamana Boarding School,Tanahun,Private,2065
Mani Investment Company,Kathmandu,Private,2065
Pyounghwa Engineering Construction Co.,Kathmandu,Private,2065
Parjwalit Investment,Lalitpur,Private,2065
Development Catalyst Consultancy,Kathmandu,Private,2065
Dakshinkali Pharping Krishi Farm,Kathmandu,Private,2065
Palanchwok Bhagwati Hydropower,Kathmandu,Private,2065
Nato International,Kathmandu,Private,2065
M.D. Overseas,Kathmandu,Private,2065
Security Investment,Kathmandu,Private,2065
Safe Real Estate,Lalitpur,Private,2065
Smart I.T. Solution,Kathmandu,Private,2065
Inu International,Kathmandu,Private,2065
Chyamra Devi Sun Chandi Pasal,Kathmandu,Private,2065
Mausam Employment Training & Consultancy,Jhapa,Private,2065
Mitra Udhyamshilata Vikash Kendra,District not known,Private,2065
Geo Spatial Engineering Centre,Kathmandu,Private,2065
Uttam Jadibuti Utpadan Tatha Prasodhan,Gorkha,Private,2065
Krishnaa Medical & Poly Clinic,Sarlahi,Private,2065
Golden Service Nepal Traders,Parsa,Private,2065
Leguwa Jal Vidyut Company,Kathmandu,Private,2065
Nature and Nurture Nepal,Kathmandu,Private,2065
Centre for Social Democracy and Research,Kathmandu,Private,2065
Childrens Golden Future Academy,Morang,Private,2065
Nepalese Tourism Research and Service Center,Kathmandu,Private,2065
Green Resources,Kathmandu,Private,2065
Shubheksha Enterprises,Kathmandu,Private,2065
Shubhakamana English Boarding School Morang,Morang,Private,2065
Passage International,Kathmandu,Private,2065
Space Housing,Kathmandu,Private,2065
Damfu Films,Lalitpur,Private,2065
Venue for International Education,Lalitpur,Private,2065
Delta Investment,District not known,Private,2065
Shibika Enterprises,Kathmandu,Private,2065
Sadle Niryat,Kathmandu,Private,2065
Kumudini Housing,Kathmandu,Private,2065
Baniya & Trading Company,Kathmandu,Private,2065
K.P.K. Housing,Kaski,Private,2065
J.N. Construction,Kathmandu,Private,2065
Bhume Thakur Construction,Kathmandu,Private,2065
"E,2,E Developers Incorporation",Lalitpur,Private,2065
Subek International Education Consultancy,Kathmandu,Private,2065
Rock & Builders,Kathmandu,Private,2065
Media Optimist,Kathmandu,Private,2065
Basundhara Coal Industries,Kathmandu,Private,2065
Acu-Tech Consultants,Lalitpur,Private,2065
Bhairahawa Travel & Tours,Rupandehi,Private,2065
Orchid Books,Lalitpur,Private,2065
Om Shiva Aawas Tatha Jagga Bikas,Jhapa,Private,2065
Kailash International Money Express,Kathmandu,Private,2065
Legal Axis,Kathmandu,Private,2065
S.K. Resort,Kathmandu,Private,2065
Prasiddha Real Estate,Lalitpur,Private,2065
Far Western Nepal Educational Consultancy & Training,Kailali,Private,2065
Daffodil Traders,Kathmandu,Private,2065
Manav International Educational Consultancy,Palpa,Private,2065
Real Capital Investment,Kathmandu,Private,2065
Baleshwori Housing Company,Kathmandu,Private,2065
Brothers Meat Product & Sales,Chitwan,Private,2065
Students Zone International Solutions,Kathmandu,Private,2065
Sajha Gorkha Aawash Company,Sunsari,Private,2065
Aravinda Krishi Tatha Pashu Bikash Kendra,Sunsari,Private,2065
Godawari Diagnostic Center,Jhapa,Private,2065
Chhabi International,Kathmandu,Private,2065
Bagalamukhi Crusher Udhyog,Mahottari,Private,2065
Rara Hydropower Development Company,Kathmandu,Private,2065
Resunga Power Development Company,Kathmandu,Private,2065
Neelkamal Human Resource,Kathmandu,Private,2065
Kalika Enterprises,Kathmandu,Private,2065
Sunkoshi Investment,Kathmandu,Private,2065
Sukuna Housing Company,Morang,Private,2065
Oval Business,Kathmandu,Private,2065
Dahachok Manakamana Mai Jagga Vikas Tatha Awas Company,Kathmandu,Private,2065
Lord Buddha Housing,Kathmandu,Private,2065
Bhagwati Crusher Udhyog,Makwanpur,Private,2065
Ekdant Aayat Niryat,Kathmandu,Private,2065
Sara Housing & Interior,Kathmandu,Private,2065
Udayapur Little Heaven English School,Udayapur,Private,2065
Aikawa International Education,Kathmandu,Private,2065
Bhadrakali Development Company,Kaski,Private,2065
International C.V. Writing & Training Centre,Kathmandu,Private,2065
Pari Profile,Kathmandu,Private,2065
J.P.R. Housing and Property Dealers,Bhaktapur,Private,2065
Prakhyat Production,Kathmandu,Private,2065
Diva Housing Company & Developers,Kathmandu,Private,2065
Nepal Bulls Investment,Kathmandu,Private,2065
Dhatu Sankalan Kendra,Kathmandu,Private,2065
Institute of Heavy Metal and Steel Works,Kathmandu,Private,2065
United Scientific & Surgical House,Dang,Private,2065
Fortune of Land Development Company,Lalitpur,Private,2065
Singnature Industries,Kathmandu,Private,2065
Asian Engineering College,Kathmandu,Private,2065
Sky Pass Cargo,Kathmandu,Private,2065
Skilled Placement International,Kathmandu,Private,2065
Zen Media,Kathmandu,Private,2065
Sirmoor Treks And Expedition,District not known,Private,2065
Maruti Nandan Tours & Travels,Kathmandu,Private,2065
Square Colour House & Print Support,Kathmandu,Private,2065
Sunshine Cargo Service,Kathmandu,Private,2065
Dhamoral,Lalitpur,Private,2065
Durga Bhawanee Music,District not known,Private,2065
Arun Mohapal Impex,Kailali,Private,2065
Hamro Mart,Kathmandu,Private,2065
Prophecy International Education Consultancy,Kathmandu,Private,2065
Nature Alfa Fresh,Kathmandu,Private,2065
Reliance Infratech,Kathmandu,Private,2065
United Pest Control,Kathmandu,Private,2065
Madhya Pashchim Prabidhik Shikshalaya,Banke,Private,2065
Tikapur Cable Network,Kailali,Private,2065
I. Quest Technologies,Lalitpur,Private,2065
Jaya Mata Saraswati Grill Udhyog,Kathmandu,Private,2065
Pokharacity dot com,Kaski,Private,2065
Brain Works Learning Solutions,Kathmandu,Private,2065
Padding ton Trade House,Bhaktapur,Private,2065
Bal Kumari Basti Bikas Company,Lalitpur,Private,2065
R.S. Jagga Bikas Company,Kavrepalanchowk,Private,2065
Turing Software Solutions,Lalitpur,Private,2065
Saibuild Developers,Kathmandu,Private,2065
I.C.R.  Nepal,Kathmandu,Private,2065
Sigana Boarding School,Baglung,Private,2065
Kanchan Krishi & Jadibuti Trading,Baglung,Private,2065
Sindhupalchowk Hydro Power Company,District not known,Private,2065
Handmade Collection,Kathmandu,Private,2065
Nepal Venkateshwora Hotels,Kathmandu,Private,2065
Nepal Sakura Handicraft Export Import,Kathmandu,Private,2065
Samudayik Swasthya Tatha C.M.A./A.N.M. Parichalan Kendra,Kathmandu,Private,2065
Indreni Language Centre,Kathmandu,Private,2065
Easy First Drop Cyber,Kathmandu,Private,2065
Sapkota and Brothers Trading,Kathmandu,Private,2065
Nuptse Everest Tourism and Hotel Management Training Istitute,Kathmandu,Private,2065
Sun Life Investment,Kathmandu,Private,2065
Gaurdian Investment,Lalitpur,Private,2065
Innova Capital Investment,Kathmandu,Private,2065
Trans Capital Trans Investment,Kathmandu,Private,2065
Harke Films,Kathmandu,Private,2065
Home Care & Health Service,Kathmandu,Private,2065
Cosmo Properties,Kathmandu,Private,2065
A.M. Solution & Advertisers,Kathmandu,Private,2065
Lovely Sub-Money Exchange,Kathmandu,Private,2065
Chilton Educational Consultancy,Kathmandu,Private,2065
Sampada Gems And Jewellery Fashion,Kathmandu,Private,2065
B.S. Engineering Concern,Kathmandu,Private,2065
Leo Enterprises,Kathmandu,Private,2065
Touch Wood Housing,Kavrepalanchowk,Private,2065
Wonderful Blue Valley Developers,Kavrepalanchowk,Private,2065
Butwal Autoland,Rupandehi,Private,2065
Emero Plaza,Kathmandu,Private,2065
Janaki Dental Hospital,Dhanusha,Private,2065
Phikal Pauwagadhi Construction Company,Kathmandu,Private,2065
Hotel Chhintang Devi,Kathmandu,Private,2065
Kebby Hotel & Resort,Kathmandu,Private,2065
Salleri Suppliers Services,Kathmandu,Private,2065
Tal Barahi Real Estate & Housing Company,Kaski,Private,2065
Param Aastha Trading Company,Kathmandu,Private,2065
Active Foods,Lalitpur,Private,2065
Phewa Enterprises,Kathmandu,Private,2065
Angel Investment & Development,Kathmandu,Private,2065
Sunmai Guest House,Kathmandu,Private,2065
Sindhuplachowk Hydro Power Company,Kathmandu,Public,2065
NEPAL REPUBLIC MEDIA,Kathmandu,Private,2065
Shuvam Paints,Kathmandu,Private,2065
Elite Events,Kathmandu,Private,2065
Shubharambha Holdings & Developers,Lalitpur,Private,2065
Shreebaba Stone Industries,Mahottari,Private,2065
Crossover Nepal,Lalitpur,Private,2065
Man Investment Company,Kathmandu,Private,2065
Bhairbi Oil Mills Industries,Kavrepalanchowk,Private,2065
Eco-Tech Innovation,Kathmandu,Private,2065
Shanti Memorial Academy,Nawalparasi,Private,2065
Manisha Engineering Management Consultants,Kathmandu,Private,2065
Consultancy of Energy Development,Kathmandu,Private,2065
Gauri Shankar Housing & Developers Company,Chitwan,Private,2065
World Of Feng Shui,Kathmandu,Private,2065
Prasanti Property,Lalitpur,Private,2065
Phoenix Life Care International,Lalitpur,Private,2065
ABC Cargo Nepal,District not known,Private,2065
Team Nepal Engineering Consultancy Tatha Research Center,Lalitpur,Private,2065
Meshrum Barah Real Estate,Kaski,Private,2065
Nhu Da Mineral Water,Kathmandu,Private,2065
Rishika Suppliers,Kathmandu,Private,2065
Discovery English Boarding School,Kailali,Private,2065
Bishwo Pasa Property Dealers,Kathmandu,Private,2065
Bachchhaleshwari Grosser,Kathmandu,Private,2065
K.S. Construction,Kailali,Private,2065
Highland Publication,Kathmandu,Private,2065
Prabhu Construction Company,District not known,Private,2065
Colour Blend Fabrics,Kathmandu,Private,2065
Lalit Mandap Real Estate & Developers,Lalitpur,Private,2065
Broadway Enterprises,Kathmandu,Private,2065
D.S.S Investment,District not known,Private,2065
Popular Academy,Bara,Private,2065
Saugal Trading Company,Lalitpur,Private,2065
Terres Du Nepal Trekking,Kathmandu,Private,2065
Career Launcher Education,Lalitpur,Private,2065
Lahan Sagarmatha Educational Academy,Siraha,Private,2065
Ridi Hydropower Development Company,Kathmandu,Public,2065
Advance Medical Equipment Suppliers,Kaski,Private,2065
Graceland Montessori & Day Care School,Kathmandu,Private,2065
Pukar International Overseas,Kathmandu,Private,2065
Supriya Offset Udhyog,Kathmandu,Private,2065
Sangam International Export Import,Nawalparasi,Private,2065
Nepal Sherpa Treks,Kathmandu,Private,2065
Nesfield Education Foundation,District not known,Private,2065
Info Educational Consultancy,Kathmandu,Private,2065
T.S.N. PlastCare Industries,Kathmandu,Private,2065
Om Mechi Hospital,Jhapa,Private,2065
Zen Pacific Developers and Builders,Kathmandu,Private,2065
Tandrang Siddha Kali Property,Kathmandu,Private,2065
Miteri Nepal Export Import,Kathmandu,Private,2065
A-One Hot and Cold,Lalitpur,Private,2065
Nepal Health Fitness,Kaski,Private,2065
Shubha Jyoti Multipurpose Property Dealers,Bhaktapur,Private,2065
Mahashakti Nirman & Aawas Company,Kathmandu,Private,2065
Track Road Housing Company,Kathmandu,Private,2065
Sabini Music,Kathmandu,Private,2065
NTP Tourism Affairs,Lalitpur,Private,2065
Unimonkung Traders,Kathmandu,Private,2065
Shraddha Housing and Bahuuddheshiya Company,Kathmandu,Private,2065
Saudi Nepal Recruitment Agency,Lalitpur,Private,2065
R.B.overseas,Kathmandu,Private,2065
Changunarayan Ghee,Kathmandu,Private,2065
C.M. E.C.,Lalitpur,Private,2065
Synergy Property Developer,Kathmandu,Private,2065
Padmasambhav Films Production,Kathmandu,Private,2065
"Little Step Academy, Nawalparasi",Nawalparasi,Private,2065
Novatreak Health Nepal,Kathmandu,Private,2065
Gauri Suryodaya English Boarding School,Udayapur,Private,2065
Tangsing Production and Culture Centre,Kathmandu,Private,2065
Proficient Travels,Kathmandu,Private,2065
N.K.K. Films Production,Kathmandu,Private,2065
Sani Housing,Kathmandu,Private,2065
City Village Development Company,Kathmandu,Private,2065
Microsoft Educational Institute,Kathmandu,Private,2065
Ad. Plan,Kathmandu,Private,2065
Sulav and Saurav Aavas,Jhapa,Private,2065
Esteem International Education,Kathmandu,Private,2065
Shiva Kailash Kala Mandir,District not known,Private,2065
Transparent Educational Consultancy,Kathmandu,Private,2065
Sindhu Jwala Hydropower,Kathmandu,Private,2065
World Learning Inc,Kathmandu,Foreign,2065
Singapore Gurkha Overseas,Kathmandu,Private,2065
Kanya Chhatrabas,Kathmandu,Private,2065
Maiyan Rinki Trade & Suppliers,Kathmandu,Private,2065
Rajbhandari Housing Company,Kathmandu,Private,2065
Himalayan Culture Travels & Tours,Kathmandu,Private,2065
Janahit Training and Trading,Kaski,Private,2065
Mechi Koshi Housing Company,Sunsari,Private,2065
S.B. Business House,Kathmandu,Private,2065
RamaShankar Films,Parsa,Private,2065
K. Square Business House,Kathmandu,Private,2065
Alliance Hospital and Diagnostic Centre,Kathmandu,Private,2065
Anmol Media,Kathmandu,Private,2065
Singapore Enterprises,District not known,Private,2065
Bhadrakali Enterprises,Kathmandu,Private,2065
D.R. International,Lalitpur,Private,2065
Wise Boarding School,Achham,Private,2065
E. Com. Traders,District not known,Private,2065
Muktinath World Wide Export Import,Kathmandu,Private,2065
Lo-manthang World Wide Export & Import,Kathmandu,Private,2065
Aayug Business,Kathmandu,Private,2065
Abroad Flight Tours and Travels,Kathmandu,Private,2065
G. Pac. Lubricants,Kathmandu,Private,2065
Shambala Enterprises,Kathmandu,Private,2065
Victoria Trading,Kathmandu,Private,2065
Suren Business,Kathmandu,Private,2065
Jhimruk Sunrise English School,Pyuthan,Private,2065
G.S. International Training Institute,Kathmandu,Private,2065
Chandeswori Property and Investment,Kavrepalanchowk,Private,2065
Future Ventures,Kathmandu,Private,2065
Kavre Housing and Investment,Kavrepalanchowk,Private,2065
Kartik Kumar Sun-Shine English Boarding School,Dhanusha,Private,2065
Khaling Group of Housing and Builders Company,Jhapa,Private,2065
Gharti A One Enterprises,Lalitpur,Private,2065
London Brewery,Kathmandu,Private,2065
Rojan Medico Enterprises,Kathmandu,Private,2065
Galaxy Party Palace,Kathmandu,Private,2065
Aashirwad Investment,Mahottari,Private,2065
Tamrag Power Solutions,Kathmandu,Private,2065
Middle Way Tours & Travels,Kathmandu,Private,2065
Sustainable Energy and Technology Management,Kathmandu,Private,2065
Nepal Wildlife Safari,Kathmandu,Private,2065
Nama Buddha Trade Suppliers,Kathmandu,Private,2065
Udayapur Gyanodaya Boarding School,Udayapur,Private,2065
Rekha Handicraft Industry,District not known,Private,2065
Gurung Frame and Modeling Industry,Kathmandu,Private,2065
Sudip & Sandip Construction,Kathmandu,Private,2065
Shabha Khola Hydropower Company,Kathmandu,Public,2065
Janaki Training Center,District not known,Private,2065
Xenium Nepal Adventure,Lalitpur,Private,2065
Makalu Construction,District not known,Private,2065
N.A.N.S.C. Resort,Rupandehi,Private,2065
Tashbir Technology,Kathmandu,Private,2065
Riya Business,Kathmandu,Private,2065
Maahila Construction,Kavrepalanchowk,Private,2065
South Face Housing,Kathmandu,Private,2065
Hotel Hana,Kathmandu,Private,2065
Global Infrastructure and Investment,Kathmandu,Public,2065
Aayus Polyclinic and Diagnostic Centre,District not known,Private,2065
Milestone International Media & Ad. Solutions,Kathmandu,Private,2065
Out Study Counselling Programs,District not known,Private,2065
Janasewa Aawas,Rupandehi,Private,2065
Heaven Mark Enterprises,Lalitpur,Private,2065
Third Dimension Consultant,Kathmandu,Private,2065
Hariwon Mini Mart,Sarlahi,Private,2065
Absolute Adventure Treks,Kathmandu,Private,2065
BAKOT INTERNATIONAL TOURS AND TRAVEL,Kathmandu,Private,2065
Nova International Tours & Travels,Kaski,Private,2065
Power Travel & Tours,Kathmandu,Private,2065
Birat Suppliers and Business Link,District not known,Private,2065
Bloom Field Education,Parsa,Private,2065
Regal Multi Developers Company,Kathmandu,Private,2065
Bhatbhateni Petro Business Trading,Kathmandu,Private,2065
Trinity Human Resources,Kathmandu,Private,2065
Festival Korean Restaurant,Kathmandu,Private,2065
Fade-In Production House,Kathmandu,Private,2065
Frankfinn Aviation Service,Kathmandu,Private,2065
Sahara Business International,Kathmandu,Private,2065
Lumbini Adventure Travels,Rupandehi,Private,2065
Aakar International,District not known,Private,2065
Brothers Housing,Kathmandu,Private,2065
R.A. Housing & Investment,Kathmandu,Private,2065
Aaloknagar Pathology Laboratory,Kathmandu,Private,2065
Simko Property Builders,Kathmandu,Private,2065
Saptakoshi Export Import Company,Kathmandu,Private,2065
Kanchanjungha Energy Developers,Kathmandu,Private,2065
East West Hydroelectricity Company,Lalitpur,Private,2065
Chaubiskothi Housing And Property Dealer,Chitwan,Private,2065
Buddhibhakta Construction Company,Sindhupalchowk,Private,2065
Rinkesh Movies,Siraha,Private,2065
R.K. International Travels & Tours,Kathmandu,Private,2065
Aarthik Sarokar Kendra Nepal,Kathmandu,Non-Profit Distributing,2065
Himalayan High Spirits Adventure,Kathmandu,Private,2065
Searching Educational & Immigration Consultancy,Lalitpur,Private,2065
Mahashakti Herbal Company,Mahottari,Private,2065
Buddha Electricials,Kathmandu,Private,2065
Ocean Housing & Developers,Kathmandu,Private,2065
Neo Gen Business Nepal,Kathmandu,Private,2065
Himesh Hotel,Kathmandu,Private,2065
Sailung Training Center,Kathmandu,Private,2065
Kangaroo Kids Purba Prathamic Vidhyalaya,Kathmandu,Private,2065
Allied Net Link Technologies,Kathmandu,Private,2065
Purano Gaun Smriti Boarding School,Baglung,Private,2065
Temke Hydropower Company,Khotang,Private,2065
Blue Web Media,Kathmandu,Private,2065
Universal Housing & Land Developers,Chitwan,Private,2065
Tamata's Housing Company,Lalitpur,Private,2065
Panas Housing & Planning,Chitwan,Private,2065
Shubhalaxmi Garment Industries,Chitwan,Private,2065
Laxmi Asphalt,Kathmandu,Private,2065
Gopala Gaushala,Morang,Private,2065
Nepalgunj Educational Studies,Banke,Private,2065
Rijal Travel & Tours,Kathmandu,Private,2065
Rasbita International Travels & Tours,District not known,Private,2065
Palpali Education Institute and Consultancy,Rupandehi,Private,2065
National City Planning and Housing,Lalitpur,Private,2065
M.D. Janashakti Suppliers Tatha Sarsaphai,Kathmandu,Private,2065
Lumbini Buddhist Thanka Painting,District not known,Private,2065
Nyauli Training Center,Dang,Private,2065
Shah Washing,Kathmandu,Private,2065
Pioneers Film Creation,Kathmandu,Private,2065
Himalayan Mountain Travels,Kathmandu,Private,2065
Professional Investment and Consultancy,Kathmandu,Private,2065
Nyatpola International Trading,Kathmandu,Private,2065
Recruitment Education Services,Kathmandu,Private,2065
Dream Doodles Media,Kathmandu,Private,2065
Nepal Wolong Hotel,Kathmandu,Private,2065
Citizens Intergrated College,Kathmandu,Private,2065
P.S.B. Traders,Kathmandu,Private,2065
Ganesh Grocery & Food,Kathmandu,Private,2065
Best Buy Nepal,Lalitpur,Private,2065
Zest Educational Consultancy,Lalitpur,Private,2065
Buddha Solukhumbu Institute,Kathmandu,Private,2065
Colour Bar Entertainment,Kathmandu,Private,2065
Ningbo Nepal Export and Import,Kathmandu,Private,2065
Modern Aayurved Center,Kathmandu,Private,2065
Steadfast International Education Consultancy,Kathmandu,Private,2065
Newa: Garden Restaurant,Kathmandu,Private,2065
Flourish International Education,Kathmandu,Private,2065
Puspanjali Trading Company,Kathmandu,Private,2065
Bachchhala Home Service,Kathmandu,Private,2065
Professional Computer System,Kathmandu,Private,2065
Novel Engineering Builders,Kathmandu,Private,2065
Noor Multipurpose International,Lalitpur,Private,2065
Fund For Hydro Investment,Kathmandu,Private,2065
Ambassador Garden Home,District not known,Private,2065
Seavans Consultancy & Training Center,Sunsari,Private,2065
Deepasu Investment & Company,Kathmandu,Private,2065
United World Trade Link,Kathmandu,Private,2065
Meisyou Company,Kathmandu,Private,2065
Fabian Valiant Educational,Kathmandu,Private,2065
Jenisa Business,Kathmandu,Private,2065
Quest Volunteer Travels & Tours,Kathmandu,Private,2065
Popular Housing,Kathmandu,Private,2065
Aarati Business,Sindhupalchowk,Private,2065
Sangol Housing & Real Estate Company,Kathmandu,Private,2065
Columbus International Alliance,Kathmandu,Private,2065
Visa Facilitation Center,Kathmandu,Private,2065
Nepal Siddhartha Sadan Polyclinic,Kathmandu,Private,2065
Shivapuri Tea Garden Resort,Nuwakot,Private,2065
Shubha Tara Trading & Suppliers,Kathmandu,Private,2065
True Blue Solutions,District not known,Private,2065
Hawk Travels and Tours,Kathmandu,Private,2065
I-Craft Authentic Solution,Kathmandu,Private,2065
Dev Karna and Trade Suppliers,Kathmandu,Private,2065
Dreams Properties,Kathmandu,Private,2065
K.U. Academy,Morang,Private,2065
Shangrila Farm House,Nuwakot,Private,2065
Volar International,Kathmandu,Private,2065
Mount Everest Physical Fitness,District not known,Private,2065
Ruru Multi Media,Gulmi,Private,2065
Paikada Engineers & Counselors,Kathmandu,Private,2065
World Vision International Publication,Kathmandu,Private,2065
Chhabdi Barahi Sub-Money Transfer,Tanahun,Private,2065
Peace and Heaven Real Estate,Kathmandu,Private,2065
Sunrise Paper Mills,Sunsari,Private,2065
K.S. Distribution and Other Suppliers,Kathmandu,Private,2065
Aashiya Excursion,Kathmandu,Private,2065
Solution Wizard Consultancy Service,Kathmandu,Private,2065
