ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
SHREE BANDEVI REAL ESTATE,Kathmandu,Private,2063
MAHADEV NIRMAN SEWA,Dhading,Private,2063
ALL SHAQAB INTERNATIONAL,Kathmandu,Private,2063
JINGEL TRAVELS & TOURS,Lalitpur,Private,2063
SAPANA TIRTHA GANESH HARDWARE & SUPPLIERS,Kathmandu,Private,2063
ASIA INTERNATIONAL TRAVELS & TOURS PVT. LTD.,District not known,Private,2063
C.I.P.L. ACADEMY,Kathmandu,Public,2063
JALJALA SOLAR & BAIKALPIK URJA,Dang,Private,2063
EKATA MONEY NETWORKS,Rupandehi,Private,2063
NAMUNA GYANODAYA ACADEMY,Sarlahi,Private,2063
REVLON INTERNATIONAL,Kathmandu,Private,2063
PRISM GROUP,Kathmandu,Private,2063
TRANS ENERGY,Kathmandu,Private,2063
SHRIJA POLYCLINIC,Kathmandu,Private,2063
ORIGINAL MATERIALS SUPPLIERS,Bhaktapur,Private,2063
RAMRAI RAMRO CONSULTANCY,Kathmandu,Private,2063
PRESS SOLUTION,Kathmandu,Private,2063
EXCELLENT ENGINEERING SERVICE,Kathmandu,Private,2063
JAMKO PRAKASHAN,Kathmandu,Private,2063
KANCHANJUNGHA MONEY EXCHANGE PVT. LTD.,District not known,Private,2063
NEXUS EDUCATION FOUNDATION,Kathmandu,Private,2063
CHAMPE KALIKA DEVI ENTERPRISES,Kathmandu,Private,2063
PREMIERE ENERGY,Morang,Private,2063
PRABHU MONEY CHANGER,Kathmandu,Private,2063
SAARC MEDIA NETWORK,Kathmandu,Private,2063
PAUDYAL NIRMAN SEWA,Kathmandu,Private,2063
MANOHAR CONSTRUCTION,Kathmandu,Private,2063
MASURA ELECTRONICS,Kathmandu,Private,2063
EVEREST ARTS & CRAFTS,Kathmandu,Private,2063
NAYA BIHANI,Lalitpur,Non-Profit Distributing,2063
UNITED TRADE LINK,Kathmandu,Private,2063
KINDER PLANET,Kathmandu,Private,2063
UNITED PRODUCTION HOME PVT. LTD.,District not known,Private,2063
FELT & CROCHET DOT COM,Kathmandu,Private,2063
SPEED SHOES,Bhaktapur,Private,2063
SAIDI POWER COMPANY,Kaski,Private,2063
LIFE RETAIL,Kathmandu,Private,2063
P.R. HOUSING,Kathmandu,Private,2063
NORA INTERNATIONAL TRADING,Kathmandu,Private,2063
KRISHNA MONEY TRANSFER,Siraha,Private,2063
WE KNOW IT TECHNOLOGY,Kathmandu,Private,2063
CHAMPION ENGLISH SCHOOL,Sunsari,Private,2063
SHUBHECHCHHA  HOTEL,Kathmandu,Private,2063
NATH SHREE INDUSTRIES,Rupandehi,Private,2063
H.A. HYDROPOWER,Kaski,Private,2063
CHARNAWATI SAMUDAYIK KASTHA & GAIR KASTHA PRASHODAN,Dolakha,Private,2063
INDRENI INTERNATIONAL,Rupandehi,Private,2063
NEPAL TRADE INTERNATIONAL,Lalitpur,Private,2063
CHITAWAN MANAGEMENT SERVICE,Chitwan,Private,2063
NEPAL HEART CLINIC,Lalitpur,Private,2063
RELIABLE MEDICAL HEALTH CARE CENTRE,Kathmandu,Private,2063
RAPTI LIFE CARE HOSPITAL,Dang,Private,2063
YELLOW DIGITAL,Bhaktapur,Private,2063
PRATIK TOURS & TRAVELS,Banke,Private,2063
NAMAHA FILMS,Lalitpur,Private,2063
TARGET FILMS,Kathmandu,Private,2063
SUNUWAR INTERNATIONAL,Kathmandu,Private,2063
SUMERU INTERNATIONAL,Kathmandu,Private,2063
THE TRADE CARGO,Kathmandu,Private,2063
MACHHAPUCHCHHRE TRADE LINK,Kathmandu,Private,2063
LALI GURANS SCHOOL,Chitwan,Private,2063
GLOBAL INTERNATIONAL COUNSELLING PVT. LTD.,Kathmandu,Private,2063
INTER EXCHANGE INTERNATIONAL CONSULTANCY PVT.,Kathmandu,Private,2063
MULTI PRO. PVT.LTD.,Kathmandu,Private,2063
NATIONAL UNIQUE BUILDERS,Kathmandu,Private,2063
VALLEY INTERNATIONAL EDUCATION PVT. LTD.,Kathmandu,Private,2063
ABLAZE CONSULTANCY,Kathmandu,Private,2063
AUDAN TREKS & EXPEDITION,Kathmandu,Private,2063
PASHUPATI BUILDERS,Kathmandu,Private,2063
FINE PRINT,Kathmandu,Private,2063
The PARADISE NATIONAL ENGLISH BOARDING SCHOOL *,Nawalparasi,Private,2063
GAMBESHI THAKALI BHANSA GHAR,Kathmandu,Private,2063
ECO ORGANIC FARMS,Kathmandu,Private,2063
SAVJ ARANICA,Kathmandu,Private,2063
TIRUPATI QUALITY EMBROIDERY,Kathmandu,Private,2063
Kankai  Bikash Bank,Jhapa,Public,2063
R.J. ENTERPRISES,Kathmandu,Private,2063
FIKKAL TRADERS,Ilam,Private,2063
KANCHANJANGHA HOUSING,Kathmandu,Public,2063
ASIA TECHNICAL TRAINING INSTITUTE,Kaski,Private,2063
sagarmatha Kastha Karyalaya,Bhaktapur,Private,2063
MUNAL FOODS,Lalitpur,Private,2063
CENTURY YATAYAT & AUTO,Saptari,Private,2063
Millennium Model College,Chitwan,Private,2063
NEPAL MOUNTAIN HARDWARE,Kathmandu,Private,2063
D.R. CABLE NETWORK,Jajarkot,Private,2063
ARGHAKHANCHI SUPA DEURALI CONSTRUCTION,Kathmandu,Private,2063
Ghritachi Agriculutral Production,Kathmandu,Private,2063
REAL ESTATE & PROPERTY DEVELOPERS,Kathmandu,Private,2063
LEARNED & LAWYERS COMPANY PVT. LTD.,Kathmandu,Private,2063
SAMAR MEDICO MARKETING,Kathmandu,Private,2063
Nepaljung Sanchar Kandra,Banke,Private,2063
INTERNATIONAL SUPER SPECIALITY HOSPITAL AND RESEARCH CENTER,Kathmandu,Private,2063
VIEW PORT CONSULTANTS,Lalitpur,Private,2063
SOCIETY FOR HUMAN RESOURCES,Kathmandu,Private,2063
M ONE,Lalitpur,Private,2063
SPEED SERVICES,Lalitpur,Private,2063
K.S. TRAINING CENTRE,Kathmandu,Private,2063
ASIA TECHNO PLAST INDUSTRIES,Kathmandu,Private,2063
HAPPY VALLEY INN PVT. LTD.,Kathmandu,Private,2063
BAZAR NEPAL MARKETING & CONSULTING PVT. LTD.,Lalitpur,Private,2063
TIRSANA M.A. HOUSING PVT. LTD.,Kaski,Private,2063
BASANTA TRAINING SERVICE,Kathmandu,Private,2063
K.A.C. TRAVELS & TOURS COMPANY,Kathmandu,Private,2063
MAHANAGAR ANIMAL HEALTH & DOG CARE CENTRE PVT,Kathmandu,Private,2063
DESTINATION BROADCASTING,Kathmandu,Private,2063
HOTEL ANUPAM,Sindhuli,Private,2063
VITAL CARE MEDICALS,Kathmandu,Private,2063
PROPER EDUCATION CENTRE,Kathmandu,Private,2063
NEPALGUNJ TECHNICAL SCHOOL,Banke,Private,2063
Himganga Tours,Kathmandu,Private,2063
AALOK HOUSING,Kathmandu,Private,2063
WREN WAY INTERNATIONAL,Kathmandu,Private,2063
LIFE GUARD SURGICAL,Lalitpur,Private,2063
OXFORD EDUCATION HELP LINE .,Kathmandu,Private,2063
I TWENTY-THREE EDUCATIONAL & CAREER SOLUTIONS,Kathmandu,Private,2063
TRINETRA EDUCATION CENTRE,Kathmandu,Private,2063
TIWARI ENTERPRISES,Bara,Private,2063
GRISHMA INTERNATIONAL YATAYAT,Kathmandu,Private,2063
GORAKHNATH KRISHI UDHYOG,Bhaktapur,Private,2063
H.N. ENGINEERING CONSULTANCY,Kathmandu,Private,2063
NISCHAL INTERNATIONAL TRAVELS & TOURS,Kathmandu,Private,2063
MICHELLE ARTS,Kathmandu,Private,2063
Elite Grand School,Kathmandu,Private,2063
EVEREST CONSULTANCY,Kathmandu,Private,2063
PASHCHIMI GEMS INTERNATIONAL TRADE,Surkhet,Private,2063
NEPAL TREK ADVENTURE AND EXPIDITION,Kathmandu,Private,2063
SAUJANYA TOURS & TRAVELS,Kathmandu,Private,2063
KATHMANDU DENTAL CARE CLINIC,Kathmandu,Private,2063
REVOLUTION TRADING,Kathmandu,Private,2063
INDIGO PAINTS PVT.,Kathmandu,Private,2063
JAANGDA CAFE RESTAURANT,Kathmandu,Private,2063
REVEL,District not known,Private,2063
K. & P. TAX CONSULTANCY,Kathmandu,Private,2063
SUSTAINABLE INFRASTRUCTURE DEVELOPERS,Kathmandu,Private,2063
GARLIC,Kathmandu,Private,2063
SHIVAPUR TRADERS,Lalitpur,Private,2063
INNOVATIVE EDUCATION  WORLD,Bhaktapur,Private,2063
KALAS TRADING,Kathmandu,Private,2063
KANCHANJUNGHA EDUCATON  FOUNDATION,Kathmandu,Private,2063
Agrani Alumniun,Kathmandu,Public,2063
D.G. REAL ESTATE,Kathmandu,Private,2063
P. & P. COLONY .,Kaski,Private,2063
AAJAKO AAWAJ MEDIA,Lalitpur,Private,2063
JANA PRIYA RODA DHUNGA UDHYOG,Kavrepalanchowk,Private,2063
INNOVATIVE HUMAN RESOURCE DEVELOPMENT,Lalitpur,Private,2063
SWETKALI TRAINING CENTRE,Kathmandu,Private,2063
RUPY'S INTERNATIONAL SCHOOL,Kathmandu,Private,2063
THE SCHOOL OF ROCK,Kathmandu,Private,2063
THE BLUE EYES,Kathmandu,Private,2063
V. PRO. INTERNATIONAL,Lalitpur,Private,2063
SERVICE NEPAL,Kathmandu,Private,2063
LIVE CARE PHARMACEUTICALS,Chitwan,Private,2063
AADARSHA CABLE T.V.,Kathmandu,Private,2063
HARATI EDUCATION CONSULTANCY,Kathmandu,Private,2063
CREATIVE INTERNATIONAL EDUCATIONAL CONSULTANCY,Lalitpur,Private,2063
D.G. Real  Estate,District not known,Private,2063
A PULSE  INTERNATIONAL MEDICAL & RESEARCH CENTER,Kathmandu,Private,2063
SUMANTA CHUDALI CONSTRUCTION,Kathmandu,Private,2063
Shaping Minds Groups-Education For All,Lalitpur,Private,2063
SUPA DEURALI CONSTRUCTION,Kathmandu,Private,2063
KAUSHAL BATIKA,Bhaktapur,Private,2063
MOUNT MANASLU CONSULTANCY,Kathmandu,Private,2063
POWER POINT OVERSEAS,Kathmandu,Private,2063
PACIFIC JAIBIK MAL AND KITNASAK AUSHADHI,Morang,Private,2063
PACIFIC JADIBUTI TATHA KRISHI ANUSANDHAN FARM,Morang,Private,2063
KHOTANG BARAHA POKHARI JADIBUTI KENDRA,Kathmandu,Private,2063
SOALTEE INTERNATIONAL,Kathmandu,Private,2063
WEB AAKAR,Kathmandu,Private,2063
DHANUSHA SIRAHA GUEST HOUSE,Kathmandu,Private,2063
DASHARA REAL ESTATE COMPANY,Kathmandu,Private,2063
EXODUS TRAINING & CONSULTANCY,Kaski,Private,2063
PRABIDHIK & BYABASAYIK SHIKSHYALAYA,Kavrepalanchowk,Private,2063
EAST WEST TRADERS,Rupandehi,Private,2063
WAIBA INFRATECH,Kathmandu,Private,2063
JAYA MATA KHADHYANNA KENDRA,Morang,Private,2063
NATIONAL ICE-CREAM INDUSTRIES,Kathmandu,Private,2063
MUNISHREE BOARDING SCHOOL SUNDARPUR RAUTHAT,Rautahat,Private,2063
ARUN BARUN MONEY TRANSFER,Sankhuwasabha,Private,2063
OM MANJUSHREE CARGO AND SERVICE,Kathmandu,Private,2063
ROJU KOTA MONEY TRANSFER,Morang,Private,2063
PREMIER ALUMINIUM WORKS,Kathmandu,Private,2063
YASHIKA SANGEET,Kathmandu,Private,2063
OPTIMISTIC BUSINESS LINK,Kathmandu,Private,2063
COMP - ACCT.,Lalitpur,Private,2063
G.G. ENTERPRISES,Nawalparasi,Private,2063
SATUNGAL TRADERS COMPANY,Kathmandu,Private,2063
AAKRITI INTERIOR,Kathmandu,Private,2063
HIMALAYAN AUTO MART,Rupandehi,Private,2063
Himalayan Auto Mart,District not known,Private,2063
TARJA MEDIA,Kathmandu,Private,2063
SHUBHA SHREE SOAP & CHEMICAL INDUSTRIES,Morang,Private,2063
S.T. SUPPLIERS,Lalitpur,Private,2063
BHERI KARNALI ENERGY,Banke,Private,2063
REJ CONSULTANTS,Kathmandu,Private,2063
PASHUPATI DRIVING SCHOOL,Kaski,Private,2063
SAKAR LAW FIRM,Kathmandu,Private,2063
SHREE GAUTAM  GOVINDA ENGLISH BOARDING SCHOOL,Rautahat,Private,2063
WORLD WIDE HOME LIGHT ENERGY,Kathmandu,Private,2063
RENUKA TRADERS,Kathmandu,Private,2063
SHOBHAGYA BAHU-UDDHESHIYA COMPANY,Kathmandu,Private,2063
KRISHNA EXIM,Kathmandu,Private,2063
D.S.C.,Sarlahi,Private,2063
MELODY RETREAT GARDEN,Lalitpur,Private,2063
JHARANA KALA SAMUHA,Kathmandu,Private,2063
G.S. MULTI TRADE,Kathmandu,Private,2063
ORIENT HOSTEL,Kathmandu,Private,2063
HAKUHOU JAPANESE LANGUAGE SCHOOL,Kathmandu,Private,2063
OM SAHARA INTERNATIONAL,Dang,Private,2063
NEPAL CULTURE CENTRE,Kathmandu,Private,2063
NEPAL TOP CYBER SOLUTION,Lalitpur,Private,2063
Universal Color Chem Industries,Kathmandu,Private,2063
TARA INTERNATIONAL,Kathmandu,Private,2063
INDO-NEPA CONSULTANT,Kathmandu,Private,2063
FAIRNESS CONSULTANCY,Kathmandu,Private,2063
Laligurans  Vidya  Kunja  Kathmandu,Kathmandu,Private,2063
WORLD ASHISH INTERNATIONAL,Lalitpur,Private,2063
TRENDY FILMS,Kathmandu,Private,2063
LAWYERS & COMPANY,Kathmandu,Private,2063
SHRESTHA TRADERS AND IMPEX,Kathmandu,Private,2063
MARUNI GUEST HOUSE PVT. (LIQ. 065/04/20),District not known,Private,2063
BASUNDHARA AUTO WORKSHOP,Kathmandu,Private,2063
SHUVAL LAXMI CHUNDHUNGA UDHYOG,Kathmandu,Private,2063
NISHU HASTAKALA UDHYOG,Kathmandu,Private,2063
GLOBAL EDUCATIONAL CONSULTANCY,Lalitpur,Private,2063
SURYODAYA VISION LINK,Syangja,Private,2063
BASE LOGISTICS,Kathmandu,Private,2063
SEVEN CONTINENTAL TRADE LINK,Kathmandu,Private,2063
KATHMANDU FRUITS & VEGETABLE CENTRE,Kathmandu,Private,2063
NILAKANTHA TRADE,Dang,Private,2063
UNIVERSAL COLOUR CHEM. INDUSTRIES,Chitwan,Private,2063
AVENUE PRINTING PRESS,Kathmandu,Private,2063
UNIQUE MARRIAGE BUREAU,Kathmandu,Private,2063
SWARGADWARI AGRO NEPAL,Dang,Private,2063
SUCCESS POLYCLINIC CENTRE,Kathmandu,Private,2063
CLEAN ENERGY CONSULTANTS,Kathmandu,Private,2063
BRIGHT MEDICAL CENTRE,Kathmandu,Private,2063
M. SHRESTHA HOUSING COMPANY PVT. LTD.,District not known,Private,2063
JHARANA TRAVELS & TOUR PVT. LTD.,Kathmandu,Public,2063
Etihad Airways,Kathmandu,Foreign,2063
BISHAL INTERNATIONAL,Kathmandu,Private,2063
STHAMVA MULTIPURPOSE TRANSFORMATION TEAM,Kathmandu,Private,2063
M.B.S. (NEPAL),Kathmandu,Private,2063
UNIQUE TRADING,Kathmandu,Private,2063
BRIGHT-BEAMS CONSULTANCY,Kathmandu,Private,2063
ASIAN SOAP,Morang,Private,2063
HUB INTERNATIONAL EDUCATION,Kathmandu,Private,2063
NAWADURGA DAIRY,Nawalparasi,Private,2063
ENGEN HYDROPOWER,Lalitpur,Private,2063
FOUR CORNER OF THE WORLD,Lalitpur,Private,2063
UNITED NEPAL PASMINA INDUSTRIES,Kathmandu,Private,2063
MAYUR TRADE & SUPPLIERS,Kathmandu,Private,2063
THE MOUNTAIN HOUSE TREKS & EXPEDITION,Kaski,Private,2063
O.K. NEPAL INCORPORATION,Kathmandu,Private,2063
VILLAGE DEVELOPMNET & WORKING CONSULTANCY CENTER,Kathmandu,Private,2063
S.R. AAWAS PVT. LTD.,Bhaktapur,Private,2063
GURUDEV CENTRE PVT. LTD.,Kaski,Private,2063
NAUKRI NEPAL RECRUITMENT SERVICES (Pvt. Ltd.),Kathmandu,Private,2063
KAMAL SHREE SEWA PVT. LTD.,Sunsari,Private,2063
INTERNATIONAL PEOPLES SECURITY & DEMAND SO*,Kathmandu,Private,2063
BINAYAK & BINAYAK,Kathmandu,Private,2063
INWAYY SHOPPE PVT. LTD.,Kathmandu,Private,2063
NEW AGRAWAL MONEY TRANSFER,Siraha,Private,2063
HOTEL KOREANA,Kathmandu,Private,2063
ANIS TRAVELS & TOURS PVT. LTD.,Kathmandu,Private,2063
HOTEL KAILALI SIDDHARTHA PVT. LTD.,Kailali,Private,2063
HOTEL WORLD PRESIDENT PVT. LTD.,Kathmandu,Private,2063
BIRCH HILL ACADEMY PVT. LTD.,Achham,Private,2063
SETI GANGA AAWAS COMPANY PVT. LTD.,Tanahun,Private,2063
CAITANYA HYDROPOWER COMPANY PVT. LTD.,District not known,Private,2063
JANAPRIYA  MEDIA HOMES PVT. LTD.,Kathmandu,Private,2063
SOCIAL JOURNEYS TRAVEL AND ADVENTURE,Kathmandu,Private,2063
LOK MUNCH MEDIA PVT. LTD.,Surkhet,Private,2063
KANCHANGADH EDUCATION FOUNDATION PVT. LTD.,Jhapa,Private,2063
SANSKAN RESIDENTIAL SCHOOL PVT. LTD.,Chitwan,Private,2063
HIGH LIGHTS HOUSING PVT. LTD.,Lalitpur,Private,2063
Adventure I.T.B.Nepal,Kathmandu,Private,2063
OUT SOURCING SOLUTIONS INC NEPAL,Kathmandu,Private,2063
ACCOUNTING LEGAL & ALLIED SERVICES PVT. LTD.,Kathmandu,Private,2063
NATIONAL INSTITUTE OF TECHNOLOGY PVT. LTD.,District not known,Private,2063
PIONEER FUEL AND LUBRICANTS,Kathmandu,Private,2063
DIAMOND MUSIC COMPANY PVT. LTD.,Kathmandu,Private,2063
KANTIPUR VENEER INDUSTRIES PVT. LTD.,Morang,Private,2063
ADVENTURE CANYON PVT. LTD.,Kathmandu,Private,2063
TRIBENI FOODS NEPAL PVT. LTD.,Kathmandu,Private,2063
ABIRAL KASTHA UDHYOG PVT. LTD.,Kathmandu,Private,2063
GULMOHAR SECURITY SERVICE PVT. LTD.,Kathmandu,Private,2063
PARAGON TRANSCRIPTION SERVICES,Lalitpur,Private,2063
DEVELOPMENT INITIATIVE NETWORK NEPAL PVT.,Kathmandu,Private,2063
TARA MINERAL WATER AND BEVERAGE,Kaski,Private,2063
SANSAR OVERSEAS,Kathmandu,Private,2063
SHARP HUMAN RESOURCES,Kathmandu,Private,2063
STAR NET INTERNATIONAL,Kathmandu,Private,2063
PRAGATI CHICKEN COLD STORES PVT. LTD.,Kathmandu,Private,2063
SUPER LINK LANGUAGE CENTRE & COMPUTER INSTITUTE,Bhaktapur,Private,2063
MISHRA RELAX INTERNATIONAL AUTO WORKS PVT.,Kathmandu,Private,2063
ROBOTICS COMPUTER PVT. LTD.,Parsa,Private,2063
KALI GANDAKI INTERNATIONAL BUSINESS PVT. LTD.,Kathmandu,Private,2063
IMAGE HOUSING & DEVELOPER PVT. LTD.,Kathmandu,Private,2063
PANDEY INTERNATIONAL BUSINESS PVT. LTD.,Kathmandu,Private,2063
SANJEEVANI RETREAT PVT. LTD.,Kathmandu,Private,2063
AD. POINT NEPAL PVT. LTD.,Kathmandu,Private,2063
SUN SHINE HANDICRAFTS PVT. LTD.,Kathmandu,Private,2063
SATELLITE NEPAL,Kathmandu,Private,2063
SETI DEVI NIRMAN SEWA PVT. LTD.,Kathmandu,Private,2063
Helpful Vehicle Service Pvt.Ltd.,Kathmandu,Private,2063
BAIJU & SONS PVT. LTD.,Kathmandu,Private,2063
COMPUTER SHOP PVT. LTD.,Kathmandu,Private,2063
ORBIT HANDICRAFTS PRODUCTS,Kathmandu,Private,2063
IMAGE SPORTS CLUB PVT. LTD.,Kathmandu,Private,2063
PANCH POKHARI CONSULTANT OVERSEAS,Kathmandu,Private,2063
Binod Sahityik Pratisthan,Kathmandu,Non-Profit Distributing,2063
ENGEN CONSULTANCY,Lalitpur,Private,2063
THE MUSIC  OCEAN,Kathmandu,Private,2063
NATIONAL TIGER TRAVELS & TOURS,Kathmandu,Private,2063
SEWARO CONSTRUCTION COMPANY,Kathmandu,Private,2063
EASY MONEY TRANSFER & SERVICES,Kathmandu,Private,2063
OCEAN EXPORT & IMPORT,Kathmandu,Private,2063
RARA HOUSING COMPANY,Kathmandu,Private,2063
SIDDHARTHA MULTIPLE COLLEGE,Kathmandu,Private,2063
SHUBHA TARA COLOUR LAB,Lalitpur,Private,2063
GOLDEN ERA EDUCATION & CAREERS DEVELOPMENT,Kathmandu,Private,2063
DESIGNERS PAVELION,Kathmandu,Private,2063
Shree Rana Ujeshwori Trading,Kathmandu,Private,2063
INTERNATIONAL COMMUNICATION KATHMANDU BUSINESS SCHOOL,Lalitpur,Private,2063
AASTHA INTERNATIONAL,Kathmandu,Private,2063
HOTEL KRISHA,Kathmandu,Private,2063
SUPER LUBE NEPAL,Kathmandu,Private,2063
SMARIKA S.M.I. FOOD PRODUCTS,Kathmandu,Private,2063
AARAJU SOFTWARE & LANGUAGE TRAINING CENTRE,Kathmandu,Private,2063
ECHCHYOU RYOKAN,Kavrepalanchowk,Private,2063
ARRAYS INTERNATIONAL EDUCATION,Kathmandu,Private,2063
AANGDAMBE INVESTMENT & MONEY TRANSFER,Panchthar,Private,2063
GLOBAL DIGITRONICS,Kathmandu,Private,2063
BLUE SKY EDUCATION FOUNDATION,Kaski,Private,2063
REAL TRAVEL & TOURS,Kathmandu,Private,2063
NAMO BUDDHA FURNITURE,Kavrepalanchowk,Private,2063
Engine Consultancy,District not known,Private,2063
PRIVATE EXTENSION SERVICE,Kathmandu,Private,2063
JWALA MULTIPURPOSE SERVICE,Kathmandu,Private,2063
THE IMPULSE  VOCATION,Kathmandu,Private,2063
GOPAL STEEL IRON,Kathmandu,Private,2063
ALLIANCE FREIGHT LOGISTICS,Kathmandu,Private,2063
TEAM WORLD NEPAL,Kathmandu,Private,2063
ELECTRONICS & COMMUNICATION ENGINEERING,Kathmandu,Private,2063
HORIZON MONEY EXCHANGE,Kathmandu,Private,2063
HIMALAYA QUARTZ,Kathmandu,Private,2063
TOTAL NEWYORK,Bhaktapur,Private,2063
The Music Ocean,District not known,Private,2063
BHETWAL PUBLICATION,Kathmandu,Private,2063
ULTIMATE ENGINEERING CONSULTANCY & RESEARCH SERVICE,Lalitpur,Private,2063
PATAN MONEY EXCHANGE,Lalitpur,Private,2063
S.M.S. TRADING,Kathmandu,Private,2063
ALLIANCE CONSULTS,Kathmandu,Private,2063
PETROLEUM MARKET,Kathmandu,Private,2063
SIMKO BUSINESS SYSTEM,Kathmandu,Private,2063
GLOBAL HIMAL CONSTRUCTION,Saptari,Private,2063
SAPTA RANGI CABLE NETWORK,Ramechhap,Private,2063
SUNNY URJA BIKASH COMPANY,Kathmandu,Private,2063
P.K. AGGREGATES & CRUSHER UDHYOG,Tanahun,Private,2063
ATLAS EDUCATION CONSULTANCY,Kathmandu,Private,2063
GAYATREE OVERSEAS CONSULTANCY,Sarlahi,Private,2063
PRABHU OVERSEAS CONSULTANCY,Jhapa,Private,2063
GLOBAL INTERNATIONAL SOCIAL SERVICES NEPAL,Saptari,Private,2063
HIMALAYA ACADEMY OF TRAVEL AND TOURISM,Kathmandu,Private,2063
ISHAN CONSTRUCTION,Kathmandu,Private,2063
CHHAYAN HOUSING & DEVELOPERS,Lalitpur,Private,2063
MANITA INTERNATIONAL AND SUPPLIERS,Kathmandu,Private,2063
THAKUR FILMS,Dhanusha,Private,2063
MOCCA TRADING,Kathmandu,Private,2063
BIZ CONSORTIUM,Lalitpur,Private,2063
IDENTITY NEPAL,Kathmandu,Private,2063
GOLDEN MEDIA,Lalitpur,Private,2063
WEENY HEAVEN ENGLISH SCHOOL,Kathmandu,Private,2063
CHANDRAGIRI SPRING MINERALS,Kathmandu,Private,2063
UNIQUE TRAINING AND JOB PLACEMENT,Saptari,Private,2063
THE HALLMARK EDUCATIONAL CONSULTANCY,Kathmandu,Private,2063
HUMAN RESOURCE & ALLIED SERVICES,Kathmandu,Private,2063
ALLIED INTERNATIONAL SERVICES,Kathmandu,Private,2063
SHIVA MONEY TRANSFER,Mahottari,Private,2063
SAGARMATHA GLASS CRAFT NEPAL,Kathmandu,Private,2063
OM EDUCATIONAL POINT,Mahottari,Private,2063
RODEN INTERNATIONAL,Kathmandu,Private,2063
NEMA TRAINING CENTRE,Morang,Private,2063
THAKALI  BHANCHHA & SEKUWA CAFE,Kathmandu,Private,2063
SHUBHA LAXMI TRADING,Kathmandu,Private,2063
NEPALI SHIKHAR PUBLICATION,Kathmandu,Private,2063
C-MECH. CONSULTANCY,Kathmandu,Private,2063
Sigma Pharmacy,District not known,Private,2063
PARIBARTAN EDUCATIONAL INSTITUTE,Kaski,Private,2063
BAIJANATH TRADING COMPANY,Kanchanpur,Private,2063
HEIDEL PRESS,Kathmandu,Private,2063
SAMPLE ENGLISH BOARDING SCHOOL KARAJANHA,Siraha,Private,2063
SAMRAT EDUCATION CONSULTANCY,Kathmandu,Private,2063
SAUGAT AAWAS COMPANY,Kathmandu,Private,2063
MANANDHAR & MANANDHAR'S HOUSING COMPANY,Lalitpur,Private,2063
AASMA SUPPLIERS AND PROPERTY DEALERS,Kathmandu,Private,2063
GANDAKI SHOPPING CENTRE,Kathmandu,Private,2063
JANAS MEDIA LINK,Lalitpur,Private,2063
MANANDHAR REAL ESTATE,Lalitpur,Private,2063
CHITAWAN HARDWARE TRADERS,Chitwan,Private,2063
UNITED TECHNOLOGY AND SOLUTIONS,Kathmandu,Private,2063
GHIMIRE POOJA SAMAGRI UDHYOG,Kathmandu,Private,2063
SWIFT LINK,Kathmandu,Private,2063
ROHIT TOBACCO,Chitwan,Private,2063
SIGMA PHARMACY,Morang,Private,2063
POPULAR BUSINESS CENTRE,Kathmandu,Private,2063
GIZMO HI-TECH COMPANY,Kathmandu,Private,2063
NEPAL TRAVEL AND EVENT,Kathmandu,Private,2063
HOTEL PEARL ASIA HIMALAYA,Kathmandu,Private,2063
KARKI MARKETING,Nuwakot,Private,2063
AASHA KO BIU,Kathmandu,Private,2063
DANCE PALACE RESTAURANT & BAR,Kathmandu,Private,2063
SISTERS TOURS & TRAVELS,Kathmandu,Private,2063
MAC PLASTIC INDUSTRIES,Dhanusha,Private,2063
TREND Z COMPANY,Kathmandu,Private,2063
WIMAX NEPAL,Kathmandu,Private,2063
CHITRA & CHANDANI COMPANY,District not known,Private,2063
UNION HYDROPOWER,Lalitpur,Public,2063
RHYTHM TRADERS,Kathmandu,Private,2063
YOU-WA TRAVEL & TOURS,Kathmandu,Private,2063
KATHMANDU INVESTMENT,Kathmandu,Private,2063
HOTEL BRITAIN,Kathmandu,Private,2063
KHUSHI INTERNATIONAL DIAGNOSTIC & POLYCLINIC,Rupandehi,Private,2063
SPEED LINK INTERNATIONAL EXPORT & CARGO,Kathmandu,Private,2063
TWIN TOWER INTERNATIONAL CONSULTANCY,Kathmandu,Private,2063
SEOUL ACADEMY FOR LANGUAGE & VOCATIONAL,Lalitpur,Private,2063
AMBITION CONSULTANCY,Kathmandu,Private,2063
PARASAR HOUSING,Kathmandu,Private,2063
CHITAWAN MONEY TRANSFER,Chitwan,Private,2063
INFINITY TRADE CONCERN,Kathmandu,Private,2063
DE-NOVA INTERIORS,Kathmandu,Private,2063
TRINETRA DRILLING COMPANY,Kathmandu,Private,2063
FLASH BACK EDUCATIONAL CONSULTANCY,Kavrepalanchowk,Private,2063
SHERCHAN INTERNATIONAL CONSULTANTS,Banke,Private,2063
HAMRO BIBIDH SEWA KENDRA,Kathmandu,Private,2063
HEXAGON TRADE LINK,Kathmandu,Private,2063
BALAJI SURTI UDHYOG,Kathmandu,Private,2063
C.D. TRADING,Kathmandu,Private,2063
LALUPATE ENTERPRISES,Kathmandu,Private,2063
LAXMI EDUCATIONAL INSTITUTE,Gorkha,Public,2063
MOUNT MAKALU ENTERPRISES,Terhathum,Private,2063
