ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
Kattey Bung Green Tea,Ilam,Private,2070
Maipokhari Herbal Organic Agriculture Farm,Ilam,Private,2070
Kamana Construction,Ilam,Private,2070
Motherland English Boarding School Ilam,Ilam,Private,2070
Hillside Tea Garden Resort Pvt.Ltd.,Ilam,Private,2070
D.P.M. Minerals Company,Jajarkot,Private,2070
Jajarkot Lifecare Polyclinic Center,Jajarkot,Private,2070
Jajarkot Gems Udhyog,Jajarkot,Private,2070
Nar Padam Friendship English School,Jajarkot,Private,2070
Seto Gurans Land and Housing,Jhapa,Private,2070
Galaxy Hostel,Jhapa,Private,2070
Legion Tech,Jhapa,Private,2070
Chamling Construction and Water Research,Jhapa,Private,2070
Las Vegas Tours and Travels,Jhapa,Private,2070
Pathibhara Organic Krishi Production,Jhapa,Private,2070
Gitanjali Suppliers,Jhapa,Private,2070
Kankai Diagnostic Center,Jhapa,Private,2070
Jayapur Diagnostic,Jhapa,Private,2070
Budhaware Manakamana Polyclinic,Jhapa,Private,2070
Himalaya Diagnostic & Polyclinic,Jhapa,Private,2070
Shanti Buddha Medical Center,Jhapa,Private,2070
Simana Investment,Jhapa,Private,2070
Eastern Oasis Hostel,Jhapa,Private,2070
Panchthar Miklazong Krishi Company,Jhapa,Private,2070
Samp Group Recycling & Suppliers,Jhapa,Private,2070
Mechi Medical Diagnostic Center,Jhapa,Private,2070
Riyaz Hotel,Jhapa,Private,2070
Geeta Oil Centre,Jhapa,Private,2070
Bhawani Upchar Kendra,Jhapa,Private,2070
Digital Media Pro Network,Jhapa,Private,2070
Red Mug Hospitality,Jhapa,Private,2070
Nims National Hospital,Jhapa,Private,2070
Jhapa Bahumukhi Campus,Jhapa,Private,2070
Fewa Lube Oil,Jhapa,Private,2070
Dhungana Brothers and Company,Jhapa,Private,2070
Memory Nepal Group of Company,Jhapa,Private,2070
Dulal Travels & Tours,Jhapa,Private,2070
Hobby Entertainment,Jhapa,Private,2070
Ex Servicmens Multipurpose Service and Training center,Jhapa,Private,2070
Native Automobiles Spares and Accesories,Jhapa,Private,2070
East Investment,Jhapa,Private,2070
Shankar Jewellers International,Jhapa,Private,2070
Space Link T.V. and Media,Jhapa,Private,2070
Himalya Social Academy English School,Jhapa,Private,2070
Janta Paints Udyog,Jhapa,Private,2070
South Deep Academy Jhapa,Jhapa,Private,2070
Makalu Money Changer,Jhapa,Private,2070
Mechi Prangarik Krishi Tatha Pashupalan Kendra,Jhapa,Private,2070
Yana Oil Suppliers,Jhapa,Private,2070
Best Future Montessori School,Jhapa,Private,2070
Projjwal Academy,Jhapa,Private,2070
Megha International Transport,Jhapa,Private,2070
Mangal Jyoti Construction,Jhapa,Private,2070
Providence College of Management,Jhapa,Private,2070
Mata Pathibhara Krishi Kendra,Jhapa,Private,2070
Divine Hub Educational Consultancy Institute,Jhapa,Private,2070
Epsilon Education Consultancy,Jhapa,Private,2070
Mechi Drishti Eye Hospital And Research Center,Jhapa,Private,2070
Anand Diagnostic Center,Jhapa,Private,2070
Olico Group of Investment,Jhapa,Private,2070
Galaxy Motors,Jhapa,Private,2070
Ashwin Poly Clinic,Jhapa,Private,2070
Jhapa Campus Damak,Jhapa,Private,2070
N.M.S. Agro,Jhapa,Private,2070
Rajdhani Crusher Industries,Jhapa,Private,2070
Meche Films Production,Jhapa,Private,2070
Khadijatul Girls Educational Society,Jhapa,Private,2070
Nepal Choice Agrotech,Jhapa,Private,2070
Safalta Foundation,Jhapa,Private,2070
Nepalaya Organic Food Production,Jhapa,Private,2070
Thikthak Plus Cable Network,Jhapa,Private,2070
Hotel Garden Unique,Jhapa,Private,2070
Vishal Chemical Industries,Jhapa,Private,2070
Himali Jadibuti Sewa Kendra Tatha Bhismaraj Concern & Chyangthapu traders,Jhapa,Private,2070
Mayur Plywood Industries,Jhapa,Private,2070
Deal Traders,Jhapa,Private,2070
Anukul Electronics,Jhapa,Private,2070
Samsher & Ganga Devi Tea Company,Jhapa,Private,2070
Aastha College,Jhapa,Private,2070
Kanchanjangha Media And Publication,Jhapa,Private,2070
Arjundhara Tea Processing,Jhapa,Private,2070
Pashupati Furniture Udhyog,Jhapa,Private,2070
himalayan trendsetters pest control,Jhapa,Private,2070
Shyam Food Beverages,Jhapa,Private,2070
Ilam Evergreen Tours and Travels,Jhapa,Private,2070
Everest Multi Krishi Udhyog,Jhapa,Private,2070
Chamunda Devi Kamakhya Travel & Tours,Jhapa,Private,2070
Arina Travels & Tours,Jhapa,Private,2070
Medica Hospital,Jhapa,Private,2070
Sangharshil Traders,Jhapa,Private,2070
Mechi Agro Product,Jhapa,Private,2070
Kakarvitta Eye Care Centre,Jhapa,Private,2070
Mechi Polytechnical Institute,Jhapa,Private,2070
Kankai Business Center,Jhapa,Private,2070
Cambridge Institute of Technology,Jhapa,Private,2070
Eala Advertising And Education Service,Jhapa,Private,2070
Prasai Bandhu Construction,Jhapa,Private,2070
Shubha Aarambha Shikshya Niketan,Jhapa,Private,2070
Shiv Kumar Yadav Saving Hospital,Jhapa,Private,2070
Tamor Bio Agrotech,Jhapa,Private,2070
Gauradaha Montessori English School,Jhapa,Private,2070
Sand Raz Export Import,Jhapa,Private,2070
Bolbam Plastic Industries,Jhapa,Private,2070
Eastern Fish Farms,Jhapa,Private,2070
Chhinnamasta Namuna Krishi Firm,Jhapa,Private,2070
Hotel Regency Club,Jhapa,Private,2070
Sada Shikshya Niketan Jhapa,Jhapa,Private,2070
Tirupati International Trading Pvt.Ltd.,Jhapa,Private,2070
Inja Cable Network Pvt. Ltd.,Jhapa,Private,2070
Purbanchal Montessori English School,Jhapa,Private,2070
Kanchanjanga Village Resort,Jhapa,Private,2070
Shanti Polyclinic & Diagnostic center,Jhapa,Private,2070
Global Education Foundation Jhapa,Jhapa,Private,2070
Aruni English Boarding SchoolJhapa,Jhapa,Private,2070
Puspakunj Academy Jhapa,Jhapa,Private,2070
Professional Agriculture and Dairy Product,Jhapa,Private,2070
M.K. Shikhar Sagarmatha Automobiles Pvt.Ltd.,Jhapa,Private,2070
Damak Institute of Technology,Jhapa,Private,2070
Saurav Namuna English School,Jhapa,Private,2070
green wood kinder home pvt ltd,Jhapa,Private,2070
Sanjibani Plywood Udhyog,Jhapa,Private,2070
Chinari Auto Trade and Engineering Pvt.Ltd.,Jhapa,Private,2070
Disney Play School Education Foundation,Jhapa,Private,2070
Krishnasagar Bidhhyapith Jhapa,Jhapa,Private,2070
Paruhang Kastha Udhyog,Jhapa,Private,2070
Pathibhara Gas Udhyog,Jhapa,Private,2070
b.four safal krishi anusandhan kendra,Jhapa,Private,2070
Peace Garden Model School Jhapa,Jhapa,Private,2070
Mahaprakas Construction,Jhapa,Private,2070
Sarbada Krishi Farm Pvt. Ltd.,Jhapa,Private,2070
Sundar Krishi Farm Pvt. Ltd.,Jhapa,Private,2070
Babyland Education Foundation Jhapa,Jhapa,Private,2070
Shree Kamakshya Boarding School,Jhapa,Private,2070
God Mother Academy and Technology Pvt. Ltd.,Jhapa,Private,2070
Holy Vision Academy Jhapa,Jhapa,Private,2070
Kerkha Public School,Jhapa,Private,2070
Navajyoti English School Jhapa,Jhapa,Private,2070
Wellness Agriculture,Jhapa,Private,2070
I.R. Memorial Academy Jhapa,Jhapa,Private,2070
Kangoi English School Jhapa,Jhapa,Private,2070
Laliguras Health Care Center Pvt. Ltd.,Jhapa,Private,2070
Don Basco English Boarding School Jhapa,Jhapa,Private,2070
Third Generation Multi Product And Research Center Pvt.Ltd.,Jhapa,Private,2070
Spark Purwanchal Aspatal Pvt. Ltd.,Jhapa,Private,2070
Narayanraj Product,Jhapa,Private,2070
Damak Manpower Consultancy Pvt. Ltd.,Jhapa,Private,2070
Safal Drug Distributors Pvt.Ltd.,Jhapa,Private,2070
Hotel Jamun,Jhapa,Private,2070
R. Phuyal Construction,Jhapa,Private,2070
Himali Prestige Export Import,Jhapa,Private,2070
Britamod Korean Ceragem Fitness,Jhapa,Private,2070
Jeshika Educational Foundation,Jhapa,Private,2070
Dhakal Construction Service,Jhapa,Private,2070
Quality Production & Suppliers,Jhapa,Private,2070
All Round Education Consultancy,Jhapa,Private,2070
Public Health Hospital,Jhapa,Private,2070
Himchuli Purbanchal Krishi Farm,Jhapa,Private,2070
Shuvatara Education Foundation Anarmani Jhapa,Jhapa,Private,2070
Arjundhara Media,Jhapa,Private,2070
Maps Aawash Company Pvt. Ltd.,Jhapa,Private,2070
Kankai Solar Urja Agency,Jhapa,Private,2070
B.R.K. International,Jhapa,Private,2070
Fusion Design And Engineering,Jhapa,Private,2070
Great Buddha Travels And Tours,Jhapa,Private,2070
Impressive investment company,Jhapa,Private,2070
Redpanda Agro Farm,Jhapa,Private,2070
Sabal Agro Forestry,Jhapa,Private,2070
Sushruta Ayurveda Hospital,Jhapa,Private,2070
karnali Institute of Skill Development Center,Jumla,Private,2070
Star Education Academy Jumla,Jumla,Private,2070
Highcoat Utpadan Prashodhan,Jumla,Private,2070
simple inteligent system and technology,Jumla,Private,2070
Kailash A to Z Bypar Company and Dhuwani Sewa,Jumla,Private,2070
R.C.D.S.,Jumla,Private,2070
Saambhavi Engineering Consultancy,Jumla,Private,2070
karnali Swostha Organic Krishi Company,Jumla,Private,2070
Dhangadhi Prabidhik Shikshalaya,Kailali,Private,2070
Bhola Parwati Gas Udyog,Kailali,Private,2070
Api International College,Kailali,Private,2070
Takshashila International College Dhangadhi,Kailali,Private,2070
Kailali College of Management,Kailali,Private,2070
Holyland Advance College,Kailali,Private,2070
Dhangadhi  College of Applied Studies,Kailali,Private,2070
Khaptad Technology Solution,Kailali,Private,2070
Amargadhi Travel & Tours,Kailali,Private,2070
Farwest Health Care,Kailali,Private,2070
All Nepal Greencity,Kailali,Private,2070
Direct Consultancy,Kailali,Private,2070
Dododhara Greenland English Boarding School,Kailali,Private,2070
Beer Bar & Restaurant With Dance,Kailali,Private,2070
Bhairabi Panchakoshi Dant Sewa,Kailali,Private,2070
Malika Danta Sewa,Kailali,Private,2070
Chisapani Mineral Water & Beverage Industires,Kailali,Private,2070
Shiva Vidya Niketan,Kailali,Private,2070
Nepaliko Event Organizer and Management,Kailali,Private,2070
Bipin books and Stationary Suppliers,Kailali,Private,2070
Dinesh Pharmacy,Kailali,Private,2070
Karnali Rafting & Adventure,Kailali,Private,2070
Kalika Agriculture Business House,Kailali,Private,2070
Nainadevi Consultancy Services,Kailali,Private,2070
S.T.S. Television,Kailali,Private,2070
Vivek Feed Industries,Kailali,Private,2070
Balika English Boarding School,Kailali,Private,2070
Hari Darshan Tours & Travels,Kailali,Private,2070
Aayam Associate,Kailali,Private,2070
Surya Shiva Dental Hospital,Kailali,Private,2070
Akshar Media,Kailali,Private,2070
Shree Sunrupa Rice & Flour Mills,Kailali,Private,2070
Texas Dance Bar,Kailali,Private,2070
Ishan Agrotec,Kailali,Private,2070
Sanjeebani Polytechnical Institute,Kailali,Private,2070
S. P. & Training Management,Kailali,Private,2070
Khaptad Training Center,Kailali,Private,2070
Google Business Center,Kailali,Private,2070
Om Mansarowor Clinic & Dental Care,Kailali,Private,2070
Alpine Technical College Dhangadhi,Kailali,Private,2070
Hill Bird Education Home,Kailali,Private,2070
Cityland Developers & Investment Company,Kailali,Private,2070
B.R.T. Engineering,Kailali,Private,2070
Phulbari Aspatal,Kailali,Private,2070
Seti Dental Home,Kailali,Private,2070
Multi Technology Sales and Services,Kailali,Private,2070
K.M. Nirman Sewa,Kailali,Private,2070
Dakshinkali Incorporated Pvt . Ltd,Kailali,Private,2070
Aayam Tours and Travels,Kailali,Private,2070
Kota Agro Mini Zink Khadya Udhyog,Kailali,Private,2070
Kota Servlife Academy,Kailali,Private,2070
Change Technology & Services,Kailali,Private,2070
Shaileshwory Polyclinic,Kailali,Private,2070
Masuriya English Academy,Kailali,Private,2070
Samridi Dry Food,Kailali,Private,2070
Rokaya Cable Network,Kailali,Private,2070
Darak Cabel Network,Kailali,Private,2070
Highway Ramailo restaurant And Dance Bar,Kailali,Private,2070
B. P. Travel and Tours Pvt . Ltd,Kailali,Private,2070
Moharain Technologies Pvt . Ltd,Kailali,Private,2070
Nourshing English Boarding School Pvt. Ltd.,Kailali,Private,2070
Api Training & Enterprise Development Institute,Kailali,Private,2070
Kailali Hospital,Kailali,Private,2070
Nine Star Publication,Kailali,Private,2070
Dipshikha Multi Trade And Suppliers,Kailali,Private,2070
Sun Quality English Boarding School,Kailali,Private,2070
Sundar Sagarmatha English Boarding School,Kailali,Private,2070
Mikey Medium English School,Kailali,Private,2070
Lotane Organic Agro Processing Pvt. Ltd,Kailali,Private,2070
Millionaire Educational Consultancy Pvt. Ltd,Kailali,Private,2070
Karnali RamroshanTravel Tours & Trekking,Kailali,Private,2070
Muktinath Incorporate Pvt. Ltd,Kailali,Private,2070
blezz alpha international edu,Kailali,Private,2070
Sudur Nepal Biogas Sewa Kendra,Kailali,Private,2070
Yatra Farwest Tours and Travels,Kailali,Private,2070
Gwasi Polyclinic,Kailali,Private,2070
Madhulaxmi Travels and Tours,Kailali,Private,2070
Madhulaxmi Garment Pvt Ltd,Kailali,Private,2070
Madhulaxmi Supermarket and Departmental Store Kailali Pvt. Ltd,Kailali,Private,2070
Baijanath Engineers And Contractors,Kailali,Private,2070
Hotel Sunlight,Kailali,Private,2070
Arya Driling Pvt. Ltd.,Kailali,Private,2070
G. N. English Boarding School Kailali,Kailali,Private,2070
Nandinas Academy Kailali  Pvt. Ltd,Kailali,Private,2070
Pulsar Academy Pvt. Ltd.,Kailali,Private,2070
Prasiddha Vidhya Niketan Pvt. Ltd.,Kailali,Private,2070
ShivaOmkar Suppliers Pvt. Ltd.,Kailali,Private,2070
Sajha Academy Kailali,Kailali,Private,2070
vibek Thread,Kailali,Private,2070
Bardagoriya Media,Kailali,Private,2070
Durga Parbati Flour Industries,Kailali,Private,2070
P.K. Gyan Jyoti Adarsha Vidya Mandir (Kailali),Kailali,Private,2070
The National Multiple College Kailali,Kailali,Private,2070
Urma Boarding School Kailali,Kailali,Private,2070
Ghodaghodi Construction Company,Kailali,Private,2070
Trinetra English School Kailali,Kailali,Private,2070
Bauniya Cable Network.Pvt.Ltd,Kailali,Private,2070
Explore English Boarding School Kailali,Kailali,Private,2070
Unique English School  Kailali,Kailali,Private,2070
Shailing English  Medium School Kailali Pvt. Ltd.,Kailali,Private,2070
Manilek International Educational Academy,Kailali,Private,2070
United International Plastic Creation,Kailali,Private,2070
N.T.B. Agriculture Farm,Kailali,Private,2070
Lalit Going Concern Incorporate Pvt. Ltd.,Kailali,Private,2070
Pratap Memorial Academy Kailali Pvt Ltd,Kailali,Private,2070
L.L.B. International,Kailali,Private,2070
Tina Incorporated,Kailali,Private,2070
Visit Nepal Travels,Kailali,Private,2070
Adventure Farwest Travels and Tours,Kailali,Private,2070
Holy Himalaya Energy Development,Kalikot,Private,2070
Padmawati English Boarding School,Kalikot,Private,2070
Badimalika English Medium Boarding School Kalikot,Kalikot,Private,2070
Nescal Hospital,Kalikot,Private,2070
Kalikot Prabidhik Shichhyalaya Pvt. Ltd.,Kalikot,Private,2070
West Point English School Belauri Kanchanpur,Kanchanpur,Private,2070
Bal Vidya Niketan Jaijee Kanchanpur,Kanchanpur,Private,2070
Daimond Boarding School Krishanpur,Kanchanpur,Private,2070
Opera Investment,Kanchanpur,Private,2070
Api Khaptad,Kanchanpur,Private,2070
Everest Institute of Hotel Management And Tourism Training Center,Kanchanpur,Private,2070
Adarsh Training Centre,Kanchanpur,Private,2070
Ugratara Bal Vidyalaya Sripur Kanchanpur,Kanchanpur,Private,2070
Kanchan Little English School Kanchanpur,Kanchanpur,Private,2070
Kids International School,Kanchanpur,Private,2070
Saraswati Kanchan Vidya Mandir,Kanchanpur,Private,2070
Kanchan Nagarjun Institute & Consultancy,Kanchanpur,Private,2070
Hotel Diamond Palace,Kanchanpur,Private,2070
Bright Life Educational Institute,Kanchanpur,Private,2070
B.M. Minirals International,Kanchanpur,Private,2070
Geo Mineral Reserves,Kanchanpur,Private,2070
M. K. Bhatta Group Pvt. Ltd.,Kanchanpur,Private,2070
Kanchan New Bloomefield Academy,Kanchanpur,Private,2070
Tripura Sundari Food & Motel,Kanchanpur,Private,2070
Seti Mahakali Web Service,Kanchanpur,Private,2070
Saundarya School Kanchanpur,Kanchanpur,Private,2070
P.S.P. Group Pvt. Ltd.,Kanchanpur,Private,2070
Gateway Training And Consultancy Services center,Kanchanpur,Private,2070
Jwalamukhi Urja Tatha Sip Bikas Company Pvt Ltd,Kanchanpur,Private,2070
Bhairab Health Dental Clinic Palpali,Kapilvastu,Private,2070
National Eye Hospital,Kapilvastu,Private,2070
Mahashakti Cement,Kapilvastu,Private,2070
Evroy Nepal,Kapilvastu,Private,2070
Kapilvastu Manakamana Dental,Kapilvastu,Private,2070
Family Dental Care Center Kapilvastu,Kapilvastu,Private,2070
Advice Investment and Multipurpose,Kapilvastu,Private,2070
Deurali Agro Processing Industries,Kapilvastu,Private,2070
Himalayan  International English Boarding School Kapilvastu,Kapilvastu,Private,2070
N.S.S. Itta Udhyog,Kapilvastu,Private,2070
Beebuzz Skill Product and Trade,Kapilvastu,Private,2070
Kapilbastu Integrated Agro Farm,Kapilvastu,Private,2070
Marutinandan Agro Industries,Kapilvastu,Private,2070
Wizard Fragnance Udyog,Kapilvastu,Private,2070
Chhatra Devi Construction,Kapilvastu,Private,2070
Riverside Public Boarding School,Kapilvastu,Private,2070
Lumbini Multipurpose Agro and Livestock Company,Kapilvastu,Private,2070
Care & Cure Hospital,Kapilvastu,Private,2070
Bright Fufure English Boarding Shool Kapilbastu,Kapilvastu,Private,2070
Bright Heaven English Boarding School Kapilvastu,Kapilvastu,Private,2070
Lumbini Children Academy,Kapilvastu,Private,2070
Shivajeet English Boarding School,Kapilvastu,Private,2070
Siddhartha Public English School Labani,Kapilvastu,Private,2070
Shree Adarsha Bidhya Mandir English Boarding School kapilbastu,Kapilvastu,Private,2070
New Great Aim Academy Kapilbastu,Kapilvastu,Private,2070
Gyan Jyoti Children's Academy Kapilvastu,Kapilvastu,Private,2070
J.B.M. Space Cable Net,Kapilvastu,Private,2070
Unique Public Academy Kapilbastu,Kapilvastu,Private,2070
Pacific English Boarding School Kapilvastu,Kapilvastu,Private,2070
Deepshikha Industry,Kapilvastu,Private,2070
Shree Shivraj English Boarding School Kapilbastu,Kapilvastu,Private,2070
Janchetana Academy Boarding School Kapilvastu,Kapilvastu,Private,2070
Al-Farooque English Boarding School Pvt. Ltd.,Kapilvastu,Private,2070
Children's Future Care Academy Kapilvastu,Kapilvastu,Private,2070
Hariharpur Adarsh English Boarding School  Kapilbastu,Kapilvastu,Private,2070
Maya Devi English Boarding School Kapilvastu,Kapilvastu,Private,2070
Star Light EnglishBoarding Kapilvastu,Kapilvastu,Private,2070
Peace Global English Boarding School Kapilvastu,Kapilvastu,Private,2070
Green Land English Boarding School Kapilvastu,Kapilvastu,Private,2070
Sarim Polyclinic & Diagnostic Center,Kapilvastu,Private,2070
B.M. English Boarding School Kapilvastu,Kapilvastu,Private,2070
Kapilvastu Media,Kapilvastu,Private,2070
Vaidehi Sharada Niketan Kapilvastu,Kapilvastu,Private,2070
N.B. Memorial English Boarding School Kapilvastu,Kapilvastu,Private,2070
Shantideep Boarding School Kapilbastu,Kapilvastu,Private,2070
"South Point Academy, Kapilvastu, Lumbini",Kapilvastu,Private,2070
Trip Advisor Adventures,Kaski,Private,2070
A.B.S. Publication,Kaski,Private,2070
Mahila & Brothers Construction,Kaski,Private,2070
Seven Sheep Management Consultancy,Kaski,Private,2070
Hotel Pokhara Good will,Kaski,Private,2070
Ruchila Tours and Travels,Kaski,Private,2070
Kotee Home Hotel,Kaski,Private,2070
Sampurna Gas Research,Kaski,Private,2070
Guru International Educational Consultancy,Kaski,Private,2070
Paschimanchal Multitechnical Academy,Kaski,Private,2070
A La Soup Restaurant,Kaski,Private,2070
Rainbow Developers,Kaski,Private,2070
Sattara Springs,Kaski,Private,2070
Bhadrakali Investment,Kaski,Private,2070
Alpha Security & Training Center,Kaski,Private,2070
Young Heart Educational Institute,Kaski,Private,2070
PRATIVA BUSINESS SCHOOL,Kaski,Private,2070
Pokhara Centre College,Kaski,Private,2070
Panch Buddha Goods Suppliers,Kaski,Private,2070
Taal Lounge Cafe and Restaurant,Kaski,Private,2070
Gandaki National College,Kaski,Private,2070
The Amazing Way,Kaski,Private,2070
Sakchyam Sub Remit,Kaski,Private,2070
Pokhara Metrocity Education Foundation,Kaski,Private,2070
Sun City Education Foundation,Kaski,Private,2070
Electro Group,Kaski,Private,2070
Shangrila International College,Kaski,Private,2070
Navodit Institute of Multiple Study,Kaski,Private,2070
Hotel A Quality,Kaski,Private,2070
Om Shanti Khanepani,Kaski,Private,2070
Pokhara Bamboo Garden Restaurant,Kaski,Private,2070
Decent Travel & Tours,Kaski,Private,2070
Gandaki Engineering College,Kaski,Private,2070
Hotel Lake Front,Kaski,Private,2070
Yume International Educational Consultancy,Kaski,Private,2070
Arogya Spa,Kaski,Private,2070
Namaste Water,Kaski,Private,2070
Squirrel In The Mountain Village Restaurant And Bar,Kaski,Private,2070
Soaltee Catering Service and Tent House,Kaski,Private,2070
Tender Heart Montessori,Kaski,Private,2070
BESTGREAT EDUCATIONAL CONSULTANCY,Kaski,Private,2070
S.K. Innovative Engineering Solutions,Kaski,Private,2070
S.R.L. Ranbaxy Diagnostics,Kaski,Private,2070
Nippon Educaiton & Training Center,Kaski,Private,2070
MausamTours & Travels,Kaski,Private,2070
Tusita Himalaya,Kaski,Private,2070
Royal Center,Kaski,Private,2070
L. & B. Multipurpose,Kaski,Private,2070
Sky Dragon Paragliding,Kaski,Private,2070
Akala Interior,Kaski,Private,2070
Memorable Travels & Tours,Kaski,Private,2070
Systems and Energies,Kaski,Private,2070
Three Sisters Foundation,Kaski,Non-Profit Distributing,2070
Pokhara Television and Media,Kaski,Private,2070
Pokhara Eco Resort,Kaski,Private,2070
Take Off Paragliding,Kaski,Private,2070
B P S LEASING AND MANAGEMENT,Kaski,Private,2070
CITY TRADE CONCERN,Kaski,Private,2070
Sweet Safe Shop,Kaski,Private,2070
Srijana Tours & Travels,Kaski,Private,2070
German & Korean Language,Kaski,Private,2070
Can Do Tech,Kaski,Private,2070
Center Point lakeside,Kaski,Private,2070
Bishal Boaring & Water Suppliers,Kaski,Private,2070
Samrung Multi Service,Kaski,Private,2070
Gandaki Multi Agro Farm,Kaski,Private,2070
Niigata International language and Training Institute,Kaski,Private,2070
YUME JAPANESE LANGUAGE INSTITUTE,Kaski,Private,2070
Prithvi NarayanTrading,Kaski,Private,2070
Central Auto Zone,Kaski,Private,2070
Auto Venture,Kaski,Private,2070
Bullet Base Camp,Kaski,Private,2070
Aim Way Education Consultancy,Kaski,Private,2070
Alkapur Deep Boring And Water Supply,Kaski,Private,2070
Pokhara Shining Health and Dental Clinic,Kaski,Private,2070
Shuva Jagadamba Auto Mart,Kaski,Private,2070
Bakas Agrotek Indistries,Kaski,Private,2070
N.R.L. Pokhara,Kaski,Private,2070
Garud Technical College,Kaski,Private,2070
First and Fast Investment,Kaski,Private,2070
Upper Mustang Adventure Travels,Kaski,Private,2070
Lake Way Travels & Tours,Kaski,Private,2070
Citizen Furniture Trade Link,Kaski,Private,2070
Mirai International Educational Consultancy,Kaski,Private,2070
Beautiful Pokhara Adventure,Kaski,Private,2070
Himalayan Discovery Nepal Travels and Tours,Kaski,Private,2070
Himalayan Discovery Nepal Trekking and Expedition,Kaski,Private,2070
Panthi Dairy Industries,Kaski,Private,2070
Innovative Development Educaiton Academy,Kaski,Private,2070
SHELYS,Kaski,Private,2070
Pay Com,Kaski,Private,2070
Himalayan Yak Trek & Adventure,Kaski,Private,2070
Galaxy Success Education  Consultants,Kaski,Private,2070
Rikita Trade Concern,Kaski,Private,2070
Avance Educational Consultancy,Kaski,Private,2070
New Gandaki Dental Clinic,Kaski,Private,2070
Paropakar Dental Care Service,Kaski,Private,2070
The Tibetan Encounter Day Tours,Kaski,Private,2070
Cushion Restaurant,Kaski,Private,2070
Yama Cheese Factory,Kaski,Private,2070
Arrival High Land Hotel & Avenue Restaurant,Kaski,Private,2070
Casca Education Consultancy,Kaski,Private,2070
Pratik Surgical Diagnostic Concern,Kaski,Private,2070
Aim Way Transport Service,Kaski,Private,2070
S.J.R. Trade,Kaski,Private,2070
Adhikari Medicine Suppliers,Kaski,Private,2070
B. & B.Engineering & Construction,Kaski,Private,2070
Chauthe Safety Tanky Service Center,Kaski,Private,2070
Tuki Resort,Kaski,Private,2070
Nature Human Tours & Travels,Kaski,Private,2070
Power House,Kaski,Private,2070
Kinoko Treks and Expedition,Kaski,Private,2070
Arisa Housing,Kaski,Private,2070
Kumud Travel & Tours,Kaski,Private,2070
Prems Nepal Trek,Kaski,Private,2070
Komal Greenery Farming Research & Development Company,Kaski,Private,2070
Dhaulagiri Gorkha Training Center,Kaski,Private,2070
Star Team Work Nepal,Kaski,Private,2070
N.R.T.  Medisales Company,Kaski,Private,2070
Give & Take Sub Money Transfer,Kaski,Private,2070
Sanju Manju Construction,Kaski,Private,2070
Court Fort Dura Tours & Travels,Kaski,Private,2070
Mandir Bindabasini Tours & Travels,Kaski,Private,2070
Saraswoti Bidhya Aashram,Kaski,Private,2070
Pashchimanchal Chemical Company,Kaski,Private,2070
D. & K. Pokhara Hotel Training & Consultancy,Kaski,Private,2070
Gorksha Rastra Bikash Company,Kaski,Private,2070
E.P.S. Remit,Kaski,Private,2070
A.S. Realestate And Housing Company,Kaski,Private,2070
Saujanya Collection,Kaski,Private,2070
Sky Link Adventure Paragliding Company,Kaski,Private,2070
Golden Star Multimidia,Kaski,Private,2070
Medilink International,Kaski,Private,2070
Film Action Cut,Kaski,Private,2070
Pathivara Body Builders & Engineering Workshop,Kaski,Private,2070
Himalayan Acer Tours and Travels,Kaski,Private,2070
Suman Brothers Treks and Expedition,Kaski,Private,2070
Happy Village Treks and Expedition,Kaski,Private,2070
Idi Ekikrit Krishi Farm,Kaski,Private,2070
Saint Vally Montessori,Kaski,Private,2070
Institute of Human Development Pokhara,Kaski,Private,2070
Wings Consultancy,Kaski,Private,2070
Pragati Bio Energy,Kaski,Private,2070
United Brothers Builders,Kaski,Private,2070
Nasa Films,Kaski,Private,2070
S.S. Khanepani and Suppliers,Kaski,Private,2070
Wedding Pokhara,Kaski,Private,2070
R.P. Pharma,Kaski,Private,2070
Three Brothers Poultry Farm,Kaski,Private,2070
Bhadaure Nirman Sewa,Kaski,Private,2070
Niagara tours and Travels,Kaski,Private,2070
Park Land Hospital,Kaski,Private,2070
Paschimanchal Veterinary Suppliers,Kaski,Private,2070
Soaltee Furniture House,Kaski,Private,2070
Ohm Annapurna Spa and Beauty Care,Kaski,Private,2070
Sawasdee Kha Thai Authentic Spa,Kaski,Private,2070
Sky Walk Paraglading,Kaski,Private,2070
Pokhara Sarangche Hotel and Restaurant,Kaski,Private,2070
Mount Everest Paragliding & Ultralight,Kaski,Private,2070
Mardi Himal Treks & Expedition,Kaski,Private,2070
Peace City Tours & Travels,Kaski,Private,2070
Entity Venus Tours and Travels,Kaski,Private,2070
Okhaldhunga Engineering Construction & Suppliers,Kaski,Private,2070
Lets Education Nepal,Kaski,Private,2070
United Reference Laboratory,Kaski,Private,2070
Kashyapi Research Consultancy and Training,Kaski,Private,2070
Naomi Holidays Tours & Travels,Kaski,Private,2070
C.G. Wings,Kaski,Private,2070
Rupakot Dental Care,Kaski,Private,2070
Mass Production,Kaski,Private,2070
Explore Evenmore Tour and Travels,Kaski,Private,2070
Holy Land Treks & Expedition,Kaski,Private,2070
Ganesh The Next Education Foundation,Kaski,Private,2070
Arise Tours and Travels,Kaski,Private,2070
Megatech Engineering Design & Febrication,Kaski,Private,2070
