ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
Himalayan Heli Rescue & Charter Service,Kathmandu,Private,2068
M.S.I. International,Kathmandu,Private,2068
C.W. Cafe With Restro Bar,Kathmandu,Private,2068
Anboo Khaireni Technical Institute,Tanahun,Private,2068
Swastika Institute of Health Sciences,Kaski,Private,2068
Jungstrong Nail Art,Kathmandu,Private,2068
Rajaram Submoney Transfer,Kathmandu,Private,2068
Central Himalaya Treks & Expedition Nepal,Kathmandu,Private,2068
Astonblu Nepal,Kathmandu,Private,2068
Gyansagar Education Foundation,Kathmandu,Private,2068
Hibrid Energy & Engineering Consultancy,Lalitpur,Private,2068
Basic Open School,Kathmandu,Private,2068
Hotel Hongli,Kathmandu,Private,2068
Manmaiju Wine House,Kathmandu,Private,2068
Godrej Consumer Products Nepal,Kathmandu,Private,2068
Imperial Antique Handmade Art Collection,Kathmandu,Private,2068
S.A.B. Hospitality,Lalitpur,Private,2068
Valley Mart,Kathmandu,Private,2068
Manabhara Travels & Tours,Kathmandu,Private,2068
Tshering & Thering Pashmina & Handicraft,Kathmandu,Private,2068
Arrow Nepal Immigration Consultancy And Training Centre,Kathmandu,Private,2068
Shree Hospitals,Morang,Private,2068
Hulas Engineering & Construction,Kathmandu,Private,2068
Hams Tours & Travels,Kathmandu,Private,2068
Safalta Mineral Water,Kathmandu,Private,2068
A.R. Pharma,Kathmandu,Private,2068
Kushumakar Trading Company,Kathmandu,Private,2068
Westford Tours & Travels,Kathmandu,Private,2068
Dhamma Niwas Sewa,Kathmandu,Private,2068
Sagarmatha Friendship U.P.V.C & Allied Industries,Bhaktapur,Private,2068
S.N. Academy & Research Centre,Kathmandu,Private,2068
Begha Organic Agriculture Farm,Jhapa,Private,2068
Sofa Sansar Centre,Kathmandu,Private,2068
Arun Tamor Investment,Dhankuta,Private,2068
Key Two Multimedia,Kathmandu,Private,2068
Hotel Kohalpur,Kathmandu,Private,2068
Z.Q. Production,Kathmandu,Private,2068
Nepal Gold Lion Mining,Kathmandu,Private,2068
Suravi Educational & Career Consulting Company,Kathmandu,Private,2068
Deepa Impex,Kathmandu,Private,2068
Job Dictionary Consultancy,Kathmandu,Private,2068
Pathibhara Kitchen,Kathmandu,Private,2068
Nepal Wisdom and Peace International,Rupandehi,Private,2068
Auric Multi Care,Kathmandu,Private,2068
Shuva Laxmi Auto Link,Rupandehi,Private,2068
Salhesh Institute of Engineering & Technology,Siraha,Private,2068
Rusha Surgimade International,Kaski,Private,2068
Bedkot Property Dealing Centre,Kanchanpur,Private,2068
White Key Incorporated,Lalitpur,Private,2068
Apollo International Education Service,Kathmandu,Private,2068
Mega Star Enterprises,Kathmandu,Private,2068
Suryodaya Investment,Syangja,Private,2068
Susal Multimedia Production,Kathmandu,Private,2068
Home Agro Farming & Food Processing,Lalitpur,Private,2068
Navadeep Hillside Academy,Kaski,Private,2068
B.B.T. Event & Fair Trade,Kathmandu,Private,2068
Janadisha Media,Kathmandu,Private,2068
A. & P.,Kathmandu,Private,2068
Apex Paradise  Nepal Pvt. Ltd.,Kathmandu,Private,2068
Tagfish Solutions,Kathmandu,Private,2068
E. Bhandar,Kathmandu,Private,2068
Communicable Disease Polyclinic & Research Center,Kathmandu,Private,2068
Sabuj Constuction Company,Kathmandu,Private,2068
Sunkoshi Drops,Kathmandu,Private,2068
Destiny Builders & Engineering Associates,Kathmandu,Private,2068
Keshavtar Computer and Language Institute,Tanahun,Private,2068
Complete Technical Training Institute,Sunsari,Private,2068
Lhasso Adventure,Kathmandu,Private,2068
Busy Bee Marketing,Kathmandu,Private,2068
Shree Ram Janaki Auto Mobiles,Kathmandu,Private,2068
Neon Advertising,Kathmandu,Private,2068
Rising Orientation & Training Centre,Kathmandu,Private,2068
Sumeru Export Import,Kathmandu,Private,2068
Duwakot Poultry & Hatchery,Bhaktapur,Private,2068
Damak Travels and Tours,Jhapa,Private,2068
Purna School Kathmandu,Kathmandu,Private,2068
Diamond Image Media,Kathmandu,Private,2068
Kathmandu Valley Publication,Kathmandu,Private,2068
B. Boying,Kathmandu,Private,2068
Margdarshan Impex,Kathmandu,Private,2068
Tashi Delek Hotel,Kathmandu,Private,2068
Govinda Bahadur Karki Memorial Trust,Kathmandu,Non-Profit Distributing,2068
Harmony School,Kathmandu,Private,2068
Kaleidoscope International,Lalitpur,Private,2068
Cube Info. Company,Kathmandu,Private,2068
B.N. Media Solution,Kathmandu,Private,2068
Bagmati Poultry Farm,Bhaktapur,Private,2068
Samyak Engineering,Kathmandu,Private,2068
Chandani Technical College,Morang,Private,2068
Shuva Shree Furniture And Decorator,Kathmandu,Private,2068
Fashion and Trend,Lalitpur,Private,2068
Rihana Bakery And Fast Food,Kathmandu,Private,2068
Shree Mandan Suppliers,Kavrepalanchowk,Private,2068
Natural Purification Healing Center,Kathmandu,Private,2068
Kantipur Law Associates,Kathmandu,Private,2068
Excelling Investment,Kathmandu,Public,2068
Center Supply,Kathmandu,Private,2068
Millenium Films Production,Kathmandu,Private,2068
DayaRam International,Bhaktapur,Private,2068
Bright Management And Engineering Consultant,Kathmandu,Private,2068
Abhaya Traders,Kaski,Private,2068
Web Creation Nepal,Kathmandu,Private,2068
Tower Hill Capital,Kathmandu,Private,2068
Sunbuddha Solar & WaterTreatment,Kathmandu,Private,2068
Nepal I.T. World Link,Kathmandu,Private,2068
A.K. Media Solutions,Kathmandu,Private,2068
Bangalamukhi Agro Farm,Lalitpur,Private,2068
Mega Motors,Kathmandu,Private,2068
Buddha Himalaya House of Travel & Tourism,Kathmandu,Private,2068
Anupam Chiranjivi Polyclinic Center,Kailali,Private,2068
G.R. Trading Company,Kathmandu,Private,2068
Universal Soap & Chemicals,Banke,Private,2068
Quality Business,Kathmandu,Private,2068
Surya Dip Media Network,Nawalparasi,Private,2068
Nepal Namuna Chiya Udhyog,Ilam,Private,2068
Arctic Cargo Movers,Kathmandu,Private,2068
B.K. Shrestha Trading,Kathmandu,Private,2068
Namaste Developers and Builders,Kathmandu,Private,2068
Mega Skill Training And Research Center,Kathmandu,Private,2068
Signature Design Consultancy & Construction,Kathmandu,Private,2068
Sun Star Tours & Travels,Rupandehi,Private,2068
Compass media,Kathmandu,Private,2068
Proactive Business Center,Kathmandu,Private,2068
Exclusive Production Media,Kathmandu,Private,2068
Sundar Thapa & Krishi Udhyog,Lalitpur,Private,2068
Nepal Gemological Institute,Lalitpur,Private,2068
Matriculate Educational Counseling Center,Kathmandu,Private,2068
Nepcoms I.C.T. Solution,Kathmandu,Private,2068
B-Cube Restro Bar,Lalitpur,Private,2068
Swell Investment,Kathmandu,Private,2068
Cambridge Medical Institute,Morang,Private,2068
Oam Exim,Kaski,Private,2068
Goodnight Guest Hose & Welcome Cafe,Kathmandu,Private,2068
Customer Point of View Nepal,Kathmandu,Private,2068
Devki Krishi Bagbani Rechearch Center,Dhanusha,Private,2068
Voice of People Media & Advertising,Kathmandu,Private,2068
Logicplus System,Kathmandu,Private,2068
Urgen Rimpochhe Trust,Kathmandu,Non-Profit Distributing,2068
Laxmi Electronic & Trading,Kathmandu,Private,2068
Panache Media,Kathmandu,Private,2068
Mahima Creation,Kathmandu,Private,2068
Shine Advertising,Kathmandu,Private,2068
Sumi Travel & Tours,Kathmandu,Private,2068
World International Education,Kathmandu,Private,2068
B.N. Employment Consultancy,Kathmandu,Private,2068
Jet I.T. Business,District not known,Private,2068
Sunmark Media,District not known,Private,2068
International Thumbs Up Multi Trade,Kathmandu,Private,2068
N.S. Ghotane Multi Trading,District not known,Private,2068
Nashib Construction,Dang,Private,2068
Nisarga Dolphins,Kathmandu,Private,2068
Arihant Mercantile,Morang,Private,2068
Romadevi Hydropower & Construction,Kathmandu,Private,2068
Rapti Automobile And Trading House,Dang,Private,2068
Everest Brothers Enterprises,Lalitpur,Private,2068
Ozone Construction,Kathmandu,Private,2068
Nepal Statistical Training Analysis & Technical Support,Kathmandu,Private,2068
Bungmati Itta Tile Udhyog,Lalitpur,Private,2068
Sajilo Tours and Travel,Kathmandu,Private,2068
Growingbud Trading And Services,Kathmandu,Private,2068
Devkota Consultancy Service,Kathmandu,Private,2068
Infinity Nepal Travel & Tours,Kathmandu,Private,2068
Ethnic Wear,Kathmandu,Private,2068
Thing Films,Kathmandu,Private,2068
Well Being Bakery,Lalitpur,Private,2068
M.B. Music,Kathmandu,Private,2068
Skybird Travels & Tours,Kathmandu,Private,2068
Abhigya & Anwit Brik Industries,Morang,Private,2068
Haleshwar Gorkha Security Services,Kathmandu,Private,2068
New Rajesh Furniture,Kathmandu,Private,2068
Snap Valley Holding,Lalitpur,Private,2068
D.J.'s Tourism Services,Kathmandu,Private,2068
Shailungeshwor Doramba Guest House,Kathmandu,Private,2068
B.B. Apparels,Kathmandu,Private,2068
Lucky Three Enterprises,Kathmandu,Private,2068
Shubha Shuvanu Travels & Tours,Kathmandu,Private,2068
Professional Krishi Farm,Kathmandu,Private,2068
Nangsa Art,Kathmandu,Private,2068
Train Smart,Kathmandu,Private,2068
Hotel Yug,Jhapa,Private,2068
Ideal Computers,Kathmandu,Private,2068
Precious Marketing,Kathmandu,Private,2068
Sajilo I.T. Solutions,Kathmandu,Private,2068
B & C. MEDICAL COLLEGE TEACHING HOSPITAL AND RESEARCH CENTER,Jhapa,Private,2068
S.B.I. Paper Industry,Lalitpur,Private,2068
I-Three Web Solution,Kathmandu,Private,2068
Sangat Technical Institute,Sunsari,Private,2068
Modern International Academy,Kathmandu,Private,2068
Hotel Indreni Himalaya,Kathmandu,Private,2068
Assets Nepal,Lalitpur,Private,2068
Tibet Kailash Treks,Kathmandu,Private,2068
Sunwal Mission Hospital,Nawalparasi,Private,2068
Sidhhanath Media Network,Kanchanpur,Private,2068
S.S.B. Human Resource Training Center,Kathmandu,Private,2068
Multi Broad Technologies,Bhaktapur,Private,2068
Rayamajhi Housing & Multipurpose Company,Morang,Private,2068
Career Touch,Kathmandu,Private,2068
Manushi Housing & Leasing,Chitwan,Private,2068
Atone Nepal,Kathmandu,Private,2068
De' Orange Restaurant & Lounge,Kathmandu,Private,2068
Satya Sai Marketing,Nuwakot,Private,2068
Three Inc.,Kathmandu,Private,2068
G. Thirty Five Guest Palace,Kathmandu,Private,2068
Apeksha Digital,Kathmandu,Private,2068
Henan Organic Vegetable Farming Industries,Kavrepalanchowk,Private,2068
A-One Human Resources,Kathmandu,Private,2068
Mileez Collection,Kathmandu,Private,2068
S. Power B.P.E.,Kathmandu,Private,2068
Satya Sai Distributors and Business Home,Nuwakot,Private,2068
Noriter Hotel & Restaurant,Kaski,Private,2068
Model Poultry Udhyog,Chitwan,Private,2068
Musk Rose Boutique,Kathmandu,Private,2068
Global Retail Multitrade Nepal,Kathmandu,Private,2068
Jyoti Kids,Kathmandu,Private,2068
R.P. Engineering & Consultants,Lalitpur,Private,2068
Pramod Health Science of Technology,Surkhet,Private,2068
National Nature Care,Kathmandu,Public,2068
Lalitpur General Practice Clinic,Lalitpur,Private,2068
Pearl Production Nepal,Kathmandu,Private,2068
Miracle Craft,Kathmandu,Private,2068
Thaprek Cable Network,Tanahun,Private,2068
Birta Deurali Krishi Farm,Kathmandu,Private,2068
Uttam Films,Kathmandu,Private,2068
Pertinent Engineering Consultancy,Lalitpur,Private,2068
Unity Print and Pack,District not known,Private,2068
Research and Infrastructure Development Effort Consultant,Kathmandu,Private,2068
Milap Publication,Kathmandu,Private,2068
Supa Deurali Suddha Khanepani,Arghakhanchi,Private,2068
Nawayug Travels & Tours,Kathmandu,Private,2068
Bhattarai & Associates,Kathmandu,Private,2068
Halgada Academy English Boarding School,Sunsari,Private,2068
Metro City Hostel,Lalitpur,Private,2068
K.J.M. Team Facilities Service,Kathmandu,Private,2068
Red Star Advertising & Marketing,Kathmandu,Private,2068
Karina Construction,Kathmandu,Private,2068
Nima and Group Enterprises,Kathmandu,Private,2068
Rumba Real Estate,Kathmandu,Private,2068
Four Star Electronic Company,Kathmandu,Private,2068
Kripa Service,Kathmandu,Private,2068
Global Education Partner,Kathmandu,Private,2068
S.K. Food & Chemical,Kathmandu,Private,2068
Century Cargo & Couriers Forwarders,Kathmandu,Private,2068
Namuna Law Chamber,Kathmandu,Private,2068
Samudayik Dugdha Tatha Krishi Bikash Company,Nawalparasi,Private,2068
Rangoon Valley Boarding School Dadeldhura,Dadeldhura,Private,2068
Simon Business,Kathmandu,Private,2068
Galchhi Hospital,Dhading,Private,2068
Kumari Art,Lalitpur,Private,2068
Nepal Daisuki Tours and Travel,Lalitpur,Private,2068
MA and Chahana Travels and Tours,Morang,Private,2068
Toyo Nepal,Kathmandu,Private,2068
Pokhari Swasthya Sewa Clinic,Sankhuwasabha,Private,2068
Das Poultry Farm,Kathmandu,Private,2068
Pentagon B.P.O.,Kathmandu,Private,2068
Rijan Traders,Kathmandu,Private,2068
Ace School Of Tourism and Hotel Management,Kathmandu,Private,2068
Root Consultancy,Lalitpur,Private,2068
Ridhi Auto,Kathmandu,Private,2068
Kalash Milk Industries,Parsa,Private,2068
M.C.S.,District not known,Private,2068
Beijing International Group,Kathmandu,Private,2068
Survey Statistics Nepal,Lalitpur,Private,2068
Risika Trading Concern,Kathmandu,Private,2068
Lahana Music,Kathmandu,Private,2068
Amy  Consultant,Lalitpur,Private,2068
Sarbahit Agroseed & Vet Suppliers,Kavrepalanchowk,Private,2068
Nova,Kathmandu,Private,2068
Doctor's Polyclinic,Syangja,Private,2068
Api Engineering Consultant,Bhaktapur,Private,2068
CC Marketing,Kathmandu,Private,2068
Kesko Business Link,District not known,Private,2068
Dipashree Suppliers,Lalitpur,Private,2068
Party Fieasta,Kathmandu,Private,2068
Pikabu Hydropower Company,Kathmandu,Private,2068
Jhoomka Dot Com,Kathmandu,Private,2068
Nebraska Education Foundation,Kathmandu,Private,2068
Sajina International,Lalitpur,Private,2068
Sunshine International Treks & Expedition,Lalitpur,Private,2068
Unique Job Placement & Multi Services,Kathmandu,Private,2068
Package Tours & Travels,Lalitpur,Private,2068
Himalayan Rush,Lalitpur,Private,2068
Sustainable Environment Research & Development,Kathmandu,Private,2068
Kimalung Construction,Bhaktapur,Private,2068
Super Shakambari Travels,Kathmandu,Private,2068
Abbozzo Engineering Consultancy,Kathmandu,Private,2068
Frequency International Education,Chitwan,Private,2068
Absolute Engineering Concern,Kathmandu,Private,2068
Nimantrana Trading,Kathmandu,Private,2068
Dhoon Media Concern,Kathmandu,Private,2068
Environment Professionals Training and Research Institute,Kathmandu,Private,2068
MI Salleri Publication,Kathmandu,Private,2068
Shubhashree,Kathmandu,Private,2068
Buddha International Marriage Bureau,Kathmandu,Private,2068
Chelsea Educational Consultancy,District not known,Private,2068
Jayshambho Trade Link,Kathmandu,Private,2068
Bajrayogini Furniture and Suppliers,Kathmandu,Private,2068
Janapuspa Media Home,Kathmandu,Private,2068
Byasbhumi Construction,Tanahun,Private,2068
B.and K.Agro Farm,Rupandehi,Private,2068
Mridusha Suppliers,Bhaktapur,Private,2068
Hotel Zen Holidays,Kathmandu,Private,2068
Mata Pathivara Oil Suppliers Traders,Jhapa,Private,2068
Mish Global,Kathmandu,Private,2068
Montoile,Kathmandu,Private,2068
Kamakhya Enterprises,Kathmandu,Private,2068
Market Nepal International Traders,Kathmandu,Private,2068
Mirus Trade Link,Kathmandu,Private,2068
Hitech Academy,Sunsari,Private,2068
Gurutech Systems and Solutions,Kathmandu,Private,2068
Kasturi Jewellers,Lalitpur,Private,2068
Multifunctional Transnational Education Consultancy,Kathmandu,Private,2068
G.L.S.Impo Expo,Kathmandu,Private,2068
Living Space,Lalitpur,Private,2068
Shubha Sadiksha Trading,Kathmandu,Private,2068
Rara Horizon Tours and Travels,Kathmandu,Private,2068
Everest Bahusewa,Rukum,Private,2068
Digital Plaza,District not known,Private,2068
Motherland Academy Kailali,Kailali,Private,2068
Madi Khola Fancy Import Export,Kathmandu,Private,2068
Gautam International Training Center,Kathmandu,Private,2068
Luck Line English Boarding School,Siraha,Private,2068
Mount Everest English Boarding School Sarlahi,Sarlahi,Private,2068
Hotel Gate Way,Kathmandu,Private,2068
Jubilant Archinova,Lalitpur,Private,2068
Rular Construction,Lalitpur,Private,2068
Gajmer Narayan Tosta Auto,Kathmandu,Private,2068
Shree Balaji Industries(Nepal),Sunsari,Private,2068
Kapan Polyclinic and Diagnostic Center,Kathmandu,Private,2068
K.K. Amatya Trading House,Kathmandu,Private,2068
Mahabali Films Production,Kathmandu,Private,2068
Manforce H.R.Solutions,Kathmandu,Private,2068
Jagatradevi Travels and Tours,Rupandehi,Private,2068
Seven Series Excursion,Kathmandu,Private,2068
Peace Spring Water,Kathmandu,Private,2068
Aquous Infotech,Parsa,Private,2068
K.R.International Export & Import,Kathmandu,Private,2068
Ram Sahaya Jaya Durga English Boarding School,Rautahat,Private,2068
Purbanchal Oxford,Siraha,Private,2068
Three- Way Tours & Travels,Kathmandu,Private,2068
Sankhadhar Trade Link,Kathmandu,Private,2068
Abi Nirman Sewa,Kathmandu,Private,2068
Asian Center for Environment Management & Sustainable Development,Kathmandu,Non-Profit Distributing,2068
Casa Pagoda,Lalitpur,Private,2068
Himalayan Developers & Business Group,Lalitpur,Private,2068
Sumo World,Lalitpur,Private,2068
Kanchan Prabidhik Shiksha Tatha Byabasayik Talim Kendra,Kanchanpur,Private,2068
Sunrise Academy English Boarding School,Dolakha,Private,2068
Guo Gi Language,Kathmandu,Private,2068
Gurkhas Physical Training Center,Kathmandu,Private,2068
Baral Brothers Treading,Kathmandu,Private,2068
All Nepal Manpower Development and Tourism Training Centre,Kathmandu,Private,2068
Kanung Digital Movies,Tanahun,Private,2068
I.T.TECHNICA,Kathmandu,Private,2068
Shubham Autolink,Kathmandu,Private,2068
BernHardt International Education Network,Kathmandu,Private,2068
Himalayan Capital Markets & Investment,Kathmandu,Private,2068
Gokulam Resort,Morang,Private,2068
Moolah Poshak,Kathmandu,Private,2068
Ugratara Investment Company,Kathmandu,Private,2068
Gap Adventure Programme,Kathmandu,Private,2068
Charu Poly clinic & Diagnostic Center,Kathmandu,Private,2068
Ajaya Export Import,Kathmandu,Private,2068
Binayak Beverage,Kathmandu,Private,2068
Biotechnology Initiation For Research and Development,Kathmandu,Private,2068
Babbler Travels & Tours,Kathmandu,Private,2068
Aryal International Business,Kathmandu,Private,2068
Active International Business House,Kathmandu,Private,2068
Arun sub money transfer pvt.ltd.,Chitwan,Private,2068
Naren Traders,District not known,Private,2068
Shree Chhata Ganesh Suppliers,Kathmandu,Private,2068
Lumbini Coldstore & Agritech,Kathmandu,Private,2068
Sanka Sen Enterprises,Kathmandu,Private,2068
Soft  Race I.T. Solution,Lalitpur,Private,2068
S.R.K .woolen udhyog,Kavrepalanchowk,Private,2068
Vankatesh Engineering Associates,Kathmandu,Private,2068
Bhotang Panchpokhari Construction Company,Kathmandu,Private,2068
Annex Engineering Solutions,Kathmandu,Private,2068
S.S. Furniture and Decoration,Kathmandu,Private,2068
Lama Tours Vehicle Service,Kathmandu,Private,2068
Sirjana Traders Marmat and Suppliers,Kathmandu,Private,2068
S.N.L. Enterprises,Kathmandu,Private,2068
The Mandro Cafe,Kathmandu,Private,2068
S.R.D. Dreams,Kathmandu,Private,2068
Boudha Apartment,Kathmandu,Private,2068
Himal Statistical Multipurpose Consulting,Kathmandu,Private,2068
Gentle Driver Service,Kathmandu,Private,2068
Rising Star Incorporated,Bhaktapur,Private,2068
Dev Aadarsh Sub-Remittance,Chitwan,Private,2068
Sagarmatha College of Scince & Technology,Lalitpur,Private,2068
Rajdhani Kanooni Sewa,Lalitpur,Private,2068
Techzilla,Kathmandu,Private,2068
Laxmi Earthmovers,Kathmandu,Private,2068
Engineering Innovation & Technology,Kathmandu,Private,2068
Deep Jyoti Shikshya Sadan Piple,Chitwan,Private,2068
Advanced Energy Solution & Trading,Kathmandu,Private,2068
Kamana Copy Udhyog,Kathmandu,Private,2068
Prajapati Auto,Kathmandu,Private,2068
Walmart Trade Centre,Kathmandu,Private,2068
Future Minds,Kathmandu,Private,2068
Hotel Yambu,Kathmandu,Private,2068
Ad. Bird,Kathmandu,Private,2068
Mithila Media House,Dhanusha,Private,2068
Flowguard Polytech,Chitwan,Private,2068
C.M.C.Imaging,Chitwan,Private,2068
Asian Biscuit & Confectionary,Morang,Private,2068
Aarohi Construction,Parsa,Private,2068
Chankheli Travel & Tours,Surkhet,Private,2068
Duwadi Brothers,Kathmandu,Private,2068
Company Network,Kathmandu,Private,2068
Tulasi Crusher Udhyog,Lamjung,Private,2068
Chundevi Shakti Itta Udhyog,Bhaktapur,Private,2068
Nepal easy vehicle,Kathmandu,Private,2068
Brian's Grill House And Bar,Kathmandu,Private,2068
Green Nepal Agro-Tech & Bio-Tech Company,Rupandehi,Private,2068
A.N.G.Technologies,Lalitpur,Private,2068
Sagarmatha Electronics Company,Lalitpur,Private,2068
Pisha Overseas,Kathmandu,Private,2068
Royal Davidson Hotel,Lalitpur,Private,2068
Gurkha And Baraha Jewellery Industries,Kaski,Private,2068
Kalika D.T. Housing & Investment Company,Kathmandu,Private,2068
Semdy Suchana Prabidhi Bikash Kendra,Kathmandu,Private,2068
Sadhana Creation,Kathmandu,Private,2068
Relation Institute For Health Education And Training,Kailali,Private,2068
Mount Eight Eight Four Eight Education,Kaski,Private,2068
Mega College Of Engineering & Management,Kailali,Private,2068
Shailochcha English Boarding School,Palpa,Private,2068
Susmita Colony,Rupandehi,Private,2068
Levered Investment,Kathmandu,Private,2068
Saral Sab Money Transfer,Kathmandu,Private,2068
Democratic Media,Kathmandu,Private,2068
Aawashyak Polyclinic and Medical Center,Kathmandu,Private,2068
Fast Track National Yatayat,Kathmandu,Private,2068
Surya Entertainment,Kathmandu,Private,2068
Business Indeed,Bhaktapur,Private,2068
Darpan Training Centre,Kathmandu,Private,2068
Cable Entertainment Network,Kathmandu,Private,2068
Care World Health Centre,Kathmandu,Private,2068
Pioneer Transportation,Lalitpur,Private,2068
Sagarmatha Trading and Solutions,Lalitpur,Private,2068
Imperial Educational & Consultancy,Kathmandu,Private,2068
Frenz I.T. Solution,Kathmandu,Private,2068
Highway Auto Care,Dhading,Private,2068
R.R. Engineering Solution,Kathmandu,Private,2068
Valley Organic Home,Kathmandu,Private,2068
Center For Management and Social Science Research,Kathmandu,Private,2068
Shree Bhimsen & Dawa Furniture Udhyog,Rasuwa,Private,2068
Unit Institute Of Mobil and Computer Training,Kathmandu,Private,2068
Anirudra Global Enterprises,Kathmandu,Private,2068
Sadikshya Offset Press,Kathmandu,Private,2068
Auto Spa,Kathmandu,Private,2068
Makhkhan Enterprises,Kathmandu,Private,2068
Madhya Chitwan Mount Everest Travels & Tours,Kathmandu,Private,2068
The Ultimate Enterprises,Kathmandu,Private,2068
Sanghai Business,Kathmandu,Private,2068
Kripaz Academy Of Profestional Studies,Kathmandu,Private,2068
Brainwave Research Centre,Kathmandu,Private,2068
Ramechhap R.D.S. Suppliers,Bhaktapur,Private,2068
P.S. Tour Service,Kathmandu,Private,2068
Milestone Management and Investment Consultant,Kathmandu,Private,2068
Koshis Media Home,Kathmandu,Private,2068
Exotic Flight Care,Kathmandu,Private,2068
Super Clean Management Service,Kathmandu,Private,2068
Innovation Incorporated,Kathmandu,Private,2068
Sangrila Food & Beverage,Chitwan,Private,2068
Clay Construction,Kathmandu,Private,2068
Ujyalo Nepal Media Network,Kathmandu,Private,2068
Proxima Education Consultancy,Kathmandu,Private,2068
Vision Plus Design and Service,Bhaktapur,Private,2068
Sky Nepal International Marriage Bureau,Kathmandu,Private,2068
Aazad Travels And Tours,Sunsari,Private,2068
A One Photocopy and Print Service,Kathmandu,Private,2068
Real Technology,Kathmandu,Private,2068
U.R. Krishi Bikash Firm,Chitwan,Private,2068
Om Nawadurga Enterprises,Lalitpur,Private,2068
Venture Himalaya Travels & Adventure Company,Kathmandu,Private,2068
Sindhuli Dental Clinic,Sindhuli,Private,2068
Om Shanti Pathology Lab,Sindhuli,Private,2068
Shubham Agro Organic Concern,Kathmandu,Private,2068
Himalayan Group Sabun Udhyog,Nawalparasi,Private,2068
Aasushi International Recruitment,Kathmandu,Private,2068
Lokeshwar Trading Company,Kathmandu,Private,2068
Sindhu Beni Construction & Suppliers,Dolakha,Private,2068
"Population, Health and Development Group",Lalitpur,Private,2068
I.T.L. Group,Kathmandu,Private,2068
Pacific I.T. & Consultancy,Kathmandu,Private,2068
Dhampus Spring Mineral Water,Kaski,Private,2068
Sahakarya Prakashan,Kathmandu,Private,2068
Defence Technologies Business,Kathmandu,Private,2068
Evergreen English School Dang,Dang,Private,2068
White Himalayan Multi Farm,Kathmandu,Private,2068
Civil Furniture & Trading Company,Kathmandu,Private,2068
Makawanpur Dental & Health Care,Makwanpur,Private,2068
B. & B. Foods,Kathmandu,Private,2068
Boom Auto Engineering,Kathmandu,Private,2068
Bino S. International,Kathmandu,Private,2068
M.T. Construction,Kathmandu,Private,2068
Swastik Distribution,Kathmandu,Private,2068
MOONSTAR INTERNATIONAL ACADEMY KATHMANDU,Kathmandu,Private,2068
Qinghi Nepal Trade,Lalitpur,Private,2068
Rasuwagadhi Hydropower Company,Kathmandu,Public,2068
Ultra Electrical,Kathmandu,Private,2068
Suruchi Engineering,Kailali,Private,2068
Kingston International College,Kathmandu,Private,2068
Nth Degree Offshores,Kathmandu,Private,2068
Lumbini Healthcare,Kathmandu,Private,2068
Network World,Sunsari,Private,2068
Climax Adventure,Kathmandu,Private,2068
Singi Travels and Tour,Kathmandu,Private,2068
Tathagat International Public School,Lalitpur,Private,2068
Easy Pharma,Kathmandu,Private,2068
Bajra Energy Ventures,Kathmandu,Private,2068
Joy Little Montessori,Kathmandu,Private,2068
Anamol Oil Store,Kathmandu,Private,2068
Eco-Smart Technological Solution,Bhaktapur,Private,2068
He Ping Software,Kathmandu,Private,2068
Western Printing Support,Kathmandu,Private,2068
Naya Margi Sangit Academy and Production,Kathmandu,Private,2068
Harati Technology,Kathmandu,Private,2068
Bageshwori Ship Bikash Kendra,Banke,Private,2068
Rapid International Travel and Tours,Kathmandu,Private,2068
Casa Montessori Education System,Kathmandu,Private,2068
Tulasi Digital Music,Kathmandu,Private,2068
Bhairahawa Imaging & Diagnosis Center,Rupandehi,Private,2068
Tri-Shakti Kanchan Cashmere Industries,Lalitpur,Private,2068
Himalayan Monal Publications,Bhaktapur,Private,2068
Plan Consultency,Bhaktapur,Private,2068
T.W.P. Network,Kathmandu,Private,2068
Sushanta Investment Company,Kaski,Private,2068
Pacific  Handicraft,Kathmandu,Private,2068
Prism Colors Nepal,Kathmandu,Private,2068
Shila Investment Company,Kathmandu,Private,2068
Abhisek Music & Films,Kathmandu,Private,2068
Ujyalo Creation,Kathmandu,Private,2068
Ansari Oil Store,Sunsari,Private,2068
Jhari Prakashan,Chitwan,Private,2068
Janahit Costruction Company,Kathmandu,Private,2068
Ambrosia International College,Lalitpur,Private,2068
Hotel America,Kathmandu,Private,2068
All Nepal Construction & Suppliers,Kathmandu,Private,2068
Bishwa motor Workshop,Kathmandu,Private,2068
High Altitude Herbs,Lalitpur,Private,2068
Nepal Sita Plastic Industries,Dhanusha,Private,2068
Yojma Entertainment,Kathmandu,Private,2068
Sanvi Energy,Kathmandu,Private,2068
Bubble Tea Bistro,Lalitpur,Private,2068
Love & lust,Kathmandu,Private,2068
National People Engineering College,Saptari,Private,2068
Scholar Open Learning Academy,Lalitpur,Private,2068
Budhasubba Technical College,Dhankuta,Private,2068
Collete,Lalitpur,Private,2068
Global Capital Investment,Kathmandu,Public,2068
Rainbow Beverage,Tanahun,Private,2068
Universal Trade Solution Inc,Kathmandu,Private,2068
Suprashree Auto Workshop,Kathmandu,Private,2068
The Six Hundred Consultancy,Lalitpur,Private,2068
Satprayas Sewa,Okhaldhunga,Private,2068
Lasha Pashmina,Bhaktapur,Private,2068
